Symbol,20191101,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
PAYC_011720P260,U,U,U,13:230.8:584627:51.4:0,13:232.75:516811:51.4:0,13:235.26:551512:51.4:0,13:259.94:1222887:13.5:61,71:261.46:1038881:12.4:121,[185:263.31:618457:11.1:3
PAYC_011720P270,U,U,U,5:230.8:584627:43.5:0,5:232.75:516811:43.5:0,5:235.26:551512:43.5:0,5:259.94:1222887:19.5:1,6:261.46:1038881:17.47:161,[151:263.31:618457:17.0:26
PAYC_011720P280,U,U,U,0:230.8:584627:50.35:0,0:232.75:516811:50.35:0,0:235.26:551512:50.35:0,0:259.94:1222887:50.35:0,0:261.46:1038881:25.0:3,[3:263.31:618457:25.0:0
PAYC_011720P290,U,U,U,0:230.8:584627:75.0:0,0:232.75:516811:75.0:0,0:235.26:551512:75.0:0,0:259.94:1222887:75.0:0,0:261.46:1038881:75.0:0,[0:263.31:618457:75.0:0
PAYC_011720P300,U,U,U,0:230.8:584627:73.6:0,0:232.75:516811:73.6:0,0:235.26:551512:73.6:0,0:259.94:1222887:41.0:4,4:261.46:1038881:41.0:0,[4:263.31:618457:39.0:2
PAYC_011720P310,U,U,U,0:230.8:584627:68.21:0,0:232.75:516811:68.21:0,0:235.26:551512:68.21:0,0:259.94:1222887:68.21:0,0:261.46:1038881:68.21:0,[0:263.31:618457:68.21:0
PAYC_011720P320,U,U,U,0:230.8:584627:0.0:0,0:232.75:516811:0.0:0,0:235.26:551512:0.0:0,0:259.94:1222887:0.0:0,0:261.46:1038881:0.0:0,[0:263.31:618457:0.0:0
PAYC_011720P330,U,U,U,0:230.8:584627:0.0:0,0:232.75:516811:0.0:0,0:235.26:551512:0.0:0,0:259.94:1222887:0.0:0,0:261.46:1038881:0.0:0,[0:263.31:618457:0.0:0
PAYC_011720P350,U,U,U,U,U,U,0:259.94:1222887:114.1:0,0:261.46:1038881:114.1:0,[0:263.31:618457:114.1:0
PAYC_011720P340,U,U,U,U,U,U,0:259.94:1222887:0.0:0,0:261.46:1038881:0.0:0,[0:263.31:618457:0.0:0
