Symbol,20191024,20191025,20191028,20191030,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120
T_122019P42,0.0,0:36.91,0:38.49,0:38.2,0.0,4:38.89,5:39.17,5:39.25,5:39.42:25540311:2.73:0,5:39.38:18596197:2.73:1,6:39.37:13524850:2.73:0,6:39.17:16527917:2.73:0,6:39.16:16478711:2.73:1,6:38.95:27453666:2.73:0,6:60.37:663970:2.68:8,14:39.63:25969683:2.68:0,14:37.18:68940943:5.2:5
T_122019P43,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,2:39.17,4:39.25,3:39.42:25540311:3.9:0,3:39.38:18596197:3.9:0,3:39.37:13524850:3.9:0,3:39.17:16527917:3.9:0,3:39.16:16478711:3.9:0,3:38.95:27453666:3.9:0,3:60.37:663970:3.9:0,3:39.63:25969683:3.9:0,1:37.18:68940943:4.4:0
T_122019P44,18.0,18:36.91,9:38.49,8:38.2,8.0,8:38.89,8:39.17,8:39.25,8:39.42:25540311:4.73:0,8:39.38:18596197:4.73:0,8:39.37:13524850:4.73:0,8:39.17:16527917:4.73:0,8:39.16:16478711:4.73:0,8:38.95:27453666:4.73:0,8:60.37:663970:4.73:0,8:39.63:25969683:4.73:0,8:37.18:68940943:4.73:0
T_122019P45,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:0.0:0,0:39.38:18596197:0.0:0,0:39.37:13524850:5.72:2,0:39.17:16527917:5.72:0,0:39.16:16478711:5.72:0,0:38.95:27453666:5.72:0,0:60.37:663970:5.72:0,0:39.63:25969683:5.72:0,0:37.18:68940943:5.72:0
T_122019P46,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:0.0:0,0:39.38:18596197:0.0:0,0:39.37:13524850:0.0:0,0:39.17:16527917:0.0:0,0:39.16:16478711:0.0:0,0:38.95:27453666:0.0:0,0:60.37:663970:0.0:0,0:39.63:25969683:0.0:0,0:37.18:68940943:0.0:0
T_120619P33.5,0.0,2320:36.91,2320:38.49,2320:38.2,1170.0,1170:38.89,1170:39.17,1170:39.25,1170:39.42:25540311:0.05:0,1170:39.38:18596197:0.05:0,1170:39.37:13524850:0.05:0,1170:39.17:16527917:0.05:0,1170:39.16:16478711:0.05:0,1170:38.95:27453666:0.05:0,1170:60.37:663970:0.05:0,1170:39.63:25969683:0.05:0,1170:37.18:68940943:0.05:25
T_120619P35,0.0,42:36.91,52:38.49,52:38.2,52.0,52:38.89,52:39.17,52:39.25,52:39.42:25540311:0.05:0,52:39.38:18596197:0.03:12,45:39.37:13524850:0.03:6,51:39.17:16527917:0.03:2,49:39.16:16478711:0.03:0,49:38.95:27453666:0.04:7,51:60.37:663970:0.04:10,51:39.63:25969683:0.04:0,51:37.18:68940943:0.09:1484
T_112219P32,0.0,5:36.91,5:38.49,5:38.2,5.0,5:38.89,5:39.17,5:39.25,5:39.42:25540311:0.06:0,5:39.38:18596197:0.06:0,5:39.37:13524850:0.06:0,5:39.17:16527917:0.01:2,5:39.16:16478711:0.01:0,5:38.95:27453666:0.01:0,5:60.37:663970:0.01:0,5:39.63:25969683:0.01:0,5:37.18:68940943:0.01:1
T_120619P41.5,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:0.0:0,0:39.38:18596197:0.0:0,0:39.37:13524850:0.0:0,0:39.17:16527917:0.0:0,0:39.16:16478711:0.0:0,0:38.95:27453666:0.0:0,0:60.37:663970:0.0:0,0:39.63:25969683:0.0:0,6:37.18:68940943:3.05:0
T_112219P32.5,0.0,4:36.91,4:38.49,4:38.2,4.0,4:38.89,4:39.17,4:39.25,4:39.42:25540311:0.1:0,4:39.38:18596197:0.1:0,4:39.37:13524850:0.1:0,4:39.17:16527917:0.1:0,4:39.16:16478711:0.1:0,4:38.95:27453666:0.1:0,4:60.37:663970:0.1:0,4:39.63:25969683:0.1:0,4:37.18:68940943:0.1:0
T_120619P38.5,0.0,0:36.91,0:38.49,17:38.2,106.0,108:38.89,184:39.17,195:39.25,220:39.42:25540311:0.3:40,217:39.38:18596197:0.36:42,215:39.37:13524850:0.29:38,250:39.17:16527917:0.29:17,246:39.16:16478711:0.29:11,257:38.95:27453666:0.34:45,291:60.37:663970:0.22:316,602:39.63:25969683:0.14:672,1349:37.18:68940943:1.58:134
T_112919P32,0.0,28:36.91,28:38.49,34:38.2,34.0,34:38.89,34:39.17,34:39.25,34:39.42:25540311:0.03:0,34:39.38:18596197:0.03:0,34:39.37:13524850:0.03:0,34:39.17:16527917:0.03:0,34:39.16:16478711:0.03:0,34:38.95:27453666:0.03:0,34:60.37:663970:0.03:0,34:39.63:25969683:0.01:20,U:37.18:68923743:10.45:0:37.18:68940943:0.4:U
T_120619P39.5,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,3:39.25,3:39.42:25540311:0.63:27,22:39.38:18596197:0.81:17,34:39.37:13524850:0.81:0,34:39.17:16527917:0.67:10,34:39.16:16478711:0.67:0,34:38.95:27453666:0.77:34,43:60.37:663970:0.58:4,45:39.63:25969683:0.42:41,101:37.18:68940943:2.44:86
T_120619P38,0.0,0:36.91,0:38.49,24:38.2,29.0,46:38.89,116:39.17,117:39.25,127:39.42:25540311:0.2:21,146:39.38:18596197:0.21:94,236:39.37:13524850:0.19:29,260:39.17:16527917:0.19:0,260:39.16:16478711:0.21:10,270:38.95:27453666:0.22:24,292:60.37:663970:0.1:114,231:39.63:25969683:0.09:16,U:37.18:68940943:U:U
T_120619P35.5,0.0,23:36.91,40:38.49,34:38.2,34.0,34:38.89,34:39.17,34:39.25,34:39.42:25540311:0.14:0,34:39.38:18596197:0.14:0,34:39.37:13524850:0.14:0,34:39.17:16527917:0.04:2,34:39.16:16478711:0.04:0,34:38.95:27453666:0.03:6,34:60.37:663970:0.03:0,34:39.63:25969683:0.03:0,55:37.18:68940943:0.2:74
T_120619P40.5,0.0,0:36.91,0:38.49,1:38.2,1.0,1:38.89,52:39.17,52:39.25,52:39.42:25540311:1.51:0,52:39.38:18596197:1.51:0,52:39.37:13524850:1.51:0,52:39.17:16527917:1.51:0,52:39.16:16478711:1.51:0,52:38.95:27453666:1.51:0,52:60.37:663970:1.31:10,62:39.63:25969683:1.03:98,U:37.18:68940943:U:U
T_120619P37.5,0.0,20:36.91,20:38.49,129:38.2,143.0,147:38.89,251:39.17,261:39.25,276:39.42:25540311:0.14:127,344:39.38:18596197:0.15:11,339:39.37:13524850:0.13:130,274:39.17:16527917:0.12:14,268:39.16:16478711:0.12:3,268:38.95:27453666:0.15:100,268:60.37:663970:0.08:23,287:39.63:25969683:0.08:0,U:37.18:68940943:U:U
