Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SYNA_112919C54,0:46.92,0:48.09,0:46.3,0:53.65:3667939:1.75:4,2:59.01:3807061:1.75:0,2:58.64:1822357:1.75:0,2:59.82:1492561:1.75:0,2:61.15:1007686:1.75:0,2:60.41:774945:1.75:0,2:60.37:663970:1.75:0,U:60.09:2713989::,2:56.95:709930:1.75:0,2:57.18:426253:1.75:0,[2:56.84:380117:1.75:0
SYNA_112919C54.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,U:61.15:1007686::,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_120619C42,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619C42.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619C43,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619C43.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,U:56.95:709930:U:U,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619C44,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619C44.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,U:56.95:709930:U:U,U:57.18:426253:U:U,0:56.84:380117:0.0:0
SYNA_120619C45,0:46.92,1:48.09,1:46.3,2:53.65:3667939:4.25:0,2:59.01:3807061:4.25:0,2:58.64:1822357:4.25:0,2:59.82:1492561:4.25:0,2:61.15:1007686:4.25:0,2:60.41:774945:4.25:0,2:60.37:663970:4.25:0,2:60.09:2713989:4.25:0,2:56.95:709930:4.25:0,2:57.18:426253:4.25:0,2:56.84:380117:4.25:0
SYNA_120619C45.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
