Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
IRBT_121319P48.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_121319P49,4:49.32:924324:2.15:0,4:49.24:771657:2.15:0,4:47.68:1372582:2.5:1,5:44.91:2058638:4.07:1,5:44.93:1354224:4.07:0,5:45.13:929609:4.48:1,5:46.68:1218471:4.48:0,5:46.41:775660:4.48:0,5:45.22:466953:3.46:10,14:46.02:705222:3.46:0,[14:46.51:683008:3.46:0
IRBT_121319P49.5,35:49.32:924324:2.35:0,35:49.24:771657:2.35:0,35:47.68:1372582:2.35:0,35:44.91:2058638:2.35:0,35:44.93:1354224:4.84:7,42:45.13:929609:4.84:0,42:46.68:1218471:4.84:0,42:46.41:775660:4.84:0,42:45.22:466953:4.84:0,42:46.02:705222:4.84:0,[42:46.51:683008:4.84:0
IRBT_121319P50,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:3.8:1,1:44.93:1354224:3.8:0,1:45.13:929609:3.8:0,1:46.68:1218471:3.8:0,1:46.41:775660:3.8:0,1:45.22:466953:3.8:0,1:46.02:705222:4.9:23,[24:46.51:683008:4.9:0
IRBT_121319P50.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_121319P51,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_121319P51.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:6.4:4,4:45.13:929609:6.4:0,U:46.68:1218471::,4:46.41:775660:6.4:0,4:45.22:466953:6.4:0,4:46.02:705222:6.4:0,[4:46.51:683008:6.55:4
IRBT_121319P52,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_121319P52.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_121319P53,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_121319P53.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_121319P54,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122019P30,75:49.32:924324:0.08:0,75:49.24:771657:0.12:3,73:47.68:1372582:0.12:0,73:44.91:2058638:0.12:0,73:44.93:1354224:0.12:0,73:45.13:929609:0.05:1,73:46.68:1218471:0.05:0,73:46.41:775660:0.05:0,73:45.22:466953:0.05:0,73:46.02:705222:0.05:0,73:46.51:683008:0.06:6
IRBT_122019P35,59:49.32:924324:0.2:0,59:49.24:771657:0.22:3,59:47.68:1372582:0.22:0,59:44.91:2058638:0.2:104,148:44.93:1354224:0.25:76,219:45.13:929609:0.25:0,219:46.68:1218471:0.1:1,219:46.41:775660:0.05:5,224:45.22:466953:0.05:0,224:46.02:705222:0.05:0,224:46.51:683008:0.14:6
IRBT_122019P40,408:49.32:924324:0.55:100,409:49.24:771657:0.4:26,385:47.68:1372582:0.55:24,389:44.91:2058638:0.9:112,397:44.93:1354224:0.83:153,351:45.13:929609:0.67:243,U:46.68:1218471::,523:46.41:775660:0.5:5,523:45.22:466953:0.7:8,522:46.02:705222:0.55:4,523:46.51:683008:0.42:101
IRBT_122019P45,534:49.32:924324:1.3:103,636:49.24:771657:1.27:28,657:47.68:1372582:1.65:194,784:44.91:2058638:2.5:587,1319:44.93:1354224:2.8:88,1411:45.13:929609:2.19:108,1507:46.68:1218471:1.8:8,1513:46.41:775660:1.92:5,1513:45.22:466953:2.5:139,1549:46.02:705222:2.0:1,[1548:46.51:683008:1.67:111
IRBT_122019P50,2084:49.32:924324:3.27:35,2089:49.24:771657:3.55:24,2095:47.68:1372582:3.5:3,2097:44.91:2058638:5.3:15,2095:44.93:1354224:6.22:51,2073:45.13:929609:5.77:16,U:46.68:1218471::,2074:46.41:775660:4.7:9,2074:45.22:466953:5.8:8,2070:46.02:705222:5.8:0,[2070:46.51:683008:5.24:2
IRBT_122019P55,1921:49.32:924324:6.55:0,1921:49.24:771657:7.0:3,1924:47.68:1372582:7.8:6,1924:44.91:2058638:9.08:8,1926:44.93:1354224:9.36:7,1925:45.13:929609:10.2:6,1925:46.68:1218471:10.2:0,1925:46.41:775660:9.6:1,1924:45.22:466953:9.3:3,1921:46.02:705222:9.3:0,1921:46.51:683008:9.3:0
IRBT_122019P60,364:49.32:924324:11.15:15,375:49.24:771657:11.32:1,374:47.68:1372582:11.32:0,374:44.91:2058638:13.8:1,374:44.93:1354224:15.49:40,374:45.13:929609:14.5:10,364:46.68:1218471:14.78:20,364:46.41:775660:14.78:0,364:45.22:466953:13.7:1,364:46.02:705222:13.7:0,364:46.51:683008:13.7:0
IRBT_122019P65,378:49.32:924324:15.91:1,377:49.24:771657:15.55:2,375:47.68:1372582:17.2:3,375:44.91:2058638:19.57:2,357:44.93:1354224:20.19:12,357:45.13:929609:19.57:12,348:46.68:1218471:18.5:1,348:46.41:775660:18.5:0,348:45.22:466953:18.5:0,348:46.02:705222:18.5:0,348:46.51:683008:18.5:0
IRBT_122019P70,1089:49.32:924324:18.14:0,1089:49.24:771657:18.14:0,1089:47.68:1372582:18.14:0,919:44.91:2058638:18.14:0,918:44.93:1354224:18.14:0,918:45.13:929609:18.14:0,U:46.68:1218471::,918:46.41:775660:18.14:0,918:45.22:466953:18.14:0,918:46.02:705222:18.14:0,918:46.51:683008:18.14:0
IRBT_122019P75,1:49.32:924324:23.12:0,1:49.24:771657:23.12:0,1:47.68:1372582:23.12:0,1:44.91:2058638:23.12:0,1:44.93:1354224:23.12:0,1:45.13:929609:23.12:0,1:46.68:1218471:23.12:0,1:46.41:775660:23.12:0,1:45.22:466953:29.5:1,0:46.02:705222:29.5:0,0:46.51:683008:29.5:0
IRBT_122019P80,0:49.32:924324:31.09:0,0:49.24:771657:31.09:0,0:47.68:1372582:31.09:0,0:44.91:2058638:31.09:0,0:44.93:1354224:31.09:0,0:45.13:929609:31.09:0,0:46.68:1218471:31.09:0,0:46.41:775660:31.09:0,0:45.22:466953:31.09:0,0:46.02:705222:31.09:0,0:46.51:683008:31.09:0
IRBT_122019P85,3:49.32:924324:37.9:0,3:49.24:771657:37.9:0,3:47.68:1372582:37.9:0,3:44.91:2058638:37.9:0,3:44.93:1354224:37.9:0,3:45.13:929609:37.9:0,U:46.68:1218471::,3:46.41:775660:37.9:0,3:45.22:466953:37.9:0,3:46.02:705222:37.9:0,3:46.51:683008:37.9:0
IRBT_122019P90,0:49.32:924324:41.55:0,0:49.24:771657:41.55:0,0:47.68:1372582:41.55:0,0:44.91:2058638:41.55:0,0:44.93:1354224:41.55:0,0:45.13:929609:41.55:0,0:46.68:1218471:41.55:0,0:46.41:775660:41.55:0,0:45.22:466953:41.55:0,0:46.02:705222:41.55:0,0:46.51:683008:41.55:0
IRBT_122019P95,0:49.32:924324:28.96:0,0:49.24:771657:28.96:0,0:47.68:1372582:28.96:0,0:44.91:2058638:28.96:0,0:44.93:1354224:28.96:0,0:45.13:929609:28.96:0,U:46.68:1218471::,0:46.41:775660:28.96:0,0:45.22:466953:28.96:0,0:46.02:705222:28.96:0,0:46.51:683008:28.96:0
IRBT_122019P100,0:49.32:924324:33.52:0,0:49.24:771657:33.52:0,0:47.68:1372582:33.52:0,0:44.91:2058638:33.52:0,0:44.93:1354224:33.52:0,0:45.13:929609:33.52:0,0:46.68:1218471:33.52:0,0:46.41:775660:33.52:0,0:45.22:466953:33.52:0,0:46.02:705222:33.52:0,0:46.51:683008:33.52:0
IRBT_122019P105,0:49.32:924324:41.3:0,0:49.24:771657:41.3:0,0:47.68:1372582:41.3:0,0:44.91:2058638:41.3:0,0:44.93:1354224:41.3:0,0:45.13:929609:41.3:0,0:46.68:1218471:41.3:0,0:46.41:775660:41.3:0,0:45.22:466953:41.3:0,0:46.02:705222:41.3:0,0:46.51:683008:41.3:0
IRBT_122019P110,0:49.32:924324:27.5:0,0:49.24:771657:27.5:0,0:47.68:1372582:27.5:0,0:44.91:2058638:27.5:0,0:44.93:1354224:27.5:0,0:45.13:929609:27.5:0,U:46.68:1218471::,0:46.41:775660:27.5:0,0:45.22:466953:27.5:0,0:46.02:705222:27.5:0,0:46.51:683008:27.5:0
IRBT_122019P115,0:49.32:924324:47.9:0,0:49.24:771657:47.9:0,0:47.68:1372582:47.9:0,0:44.91:2058638:47.9:0,0:44.93:1354224:47.9:0,0:45.13:929609:47.9:0,0:46.68:1218471:47.9:0,0:46.41:775660:47.9:0,0:45.22:466953:47.9:0,0:46.02:705222:47.9:0,0:46.51:683008:47.9:0
IRBT_122019P120,0:49.32:924324:51.63:0,0:49.24:771657:51.63:0,0:47.68:1372582:51.63:0,0:44.91:2058638:51.63:0,0:44.93:1354224:51.63:0,0:45.13:929609:51.63:0,0:46.68:1218471:51.63:0,0:46.41:775660:51.63:0,0:45.22:466953:51.63:0,0:46.02:705222:51.63:0,0:46.51:683008:51.63:0
IRBT_122019P125,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122719P44.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719P45,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:2.85:3,3:45.13:929609:2.85:0,3:46.68:1218471:2.55:7,10:46.41:775660:2.55:0,10:45.22:466953:2.55:0,10:46.02:705222:2.35:2,[12:46.51:683008:2.35:0
IRBT_122719P45.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:1.6:2,2:44.91:2058638:1.6:0,2:44.93:1354224:1.6:0,2:45.13:929609:2.6:1,3:46.68:1218471:2.6:0,3:46.41:775660:2.6:0,3:45.22:466953:2.6:0,3:46.02:705222:2.6:0,[3:46.51:683008:2.6:0
IRBT_122719P46,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:1.8:1,1:44.91:2058638:1.8:0,1:44.93:1354224:1.8:0,1:45.13:929609:1.8:0,U:46.68:1218471::,1:46.41:775660:1.8:0,1:45.22:466953:1.8:0,1:46.02:705222:1.8:0,[1:46.51:683008:1.8:0
IRBT_122719P46.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719P47,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:2.05:1,1:44.91:2058638:2.8:1,1:44.93:1354224:3.6:1,1:45.13:929609:3.68:2,3:46.68:1218471:3.68:0,3:46.41:775660:3.68:0,3:45.22:466953:3.68:0,3:46.02:705222:3.68:0,[3:46.51:683008:3.68:0
IRBT_122719P47.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719P48,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:3.74:6,6:46.02:705222:3.88:10,[16:46.51:683008:3.88:0
IRBT_122719P48.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719P49,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:5.27:1,1:44.93:1354224:5.27:0,1:45.13:929609:5.1:8,U:46.68:1218471::,9:46.41:775660:5.1:0,9:45.22:466953:5.0:5,9:46.02:705222:5.0:0,[9:46.51:683008:5.0:0
IRBT_122719P49.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:5.6:2,2:45.13:929609:5.6:0,U:46.68:1218471::,2:46.41:775660:5.6:0,2:45.22:466953:5.6:0,2:46.02:705222:5.6:0,[2:46.51:683008:5.6:0
IRBT_122719P50,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:5.73:7,7:46.41:775660:5.73:0,7:45.22:466953:5.73:0,7:46.02:705222:5.73:0,[7:46.51:683008:5.73:0
IRBT_122719P50.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,1:46.02:705222:6.26:0,[1:46.51:683008:6.26:0
IRBT_122719P51,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719P51.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719P52,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122719P52.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122719P53,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122719P53.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,U:46.68:1218471::,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_122719P54,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:6.53:1,1:44.91:2058638:6.53:0,1:44.93:1354224:6.53:0,1:45.13:929609:6.53:0,1:46.68:1218471:6.53:0,1:46.41:775660:6.53:0,1:45.22:466953:6.53:0,1:46.02:705222:6.53:0,1:46.51:683008:6.53:0
IRBT_112219P41,U,U,1:47.68:1372582:0.26:0,1:44.91:2058638:0.26:0,1:44.93:1354224:0.26:0,1:45.13:929609:0.05:68,69:46.68:1218471:0.05:0,69:46.41:775660:0.05:0,69:45.22:466953:0.01:4,73:46.02:705222:0.01:0,73:46.51:683008:0.01:3
IRBT_112219P42,U,U,51:47.68:1372582:0.2:0,51:44.91:2058638:0.35:76,79:44.93:1354224:0.43:98,146:45.13:929609:0.15:12,U:46.68:1218471::,156:46.41:775660:0.05:1,156:45.22:466953:0.05:0,156:46.02:705222:0.05:0,[156:46.51:683008:0.05:0
IRBT_112219P42.5,U,U,5:47.68:1372582:0.2:0,5:44.91:2058638:0.45:2,6:44.93:1354224:0.35:7,13:45.13:929609:0.2:1,U:46.68:1218471::,91:46.41:775660:0.05:6,95:45.22:466953:0.1:5,95:46.02:705222:0.1:0,[95:46.51:683008:0.1:0
IRBT_112919P41,U,U,20:47.68:1372582:0.2:0,20:44.91:2058638:0.35:9,23:44.93:1354224:0.35:0,23:45.13:929609:0.25:36,53:46.68:1218471:0.12:3,55:46.41:775660:0.12:0,55:45.22:466953:0.12:0,55:46.02:705222:0.12:0,55:46.51:683008:0.12:0
IRBT_112919P42,U,U,3:47.68:1372582:0.69:0,3:44.91:2058638:0.69:0,3:44.93:1354224:0.65:2,4:45.13:929609:0.4:4,6:46.68:1218471:0.21:4,10:46.41:775660:0.2:11,21:45.22:466953:0.2:0,21:46.02:705222:0.2:0,[21:46.51:683008:0.07:6
IRBT_112919P42.5,U,U,1:47.68:1372582:0.4:0,1:44.91:2058638:0.7:5,5:44.93:1354224:0.78:4,8:45.13:929609:0.53:3,11:46.68:1218471:0.35:2,12:46.41:775660:0.3:4,16:45.22:466953:0.2:2,18:46.02:705222:0.2:0,[18:46.51:683008:0.1:6
IRBT_120619P43,U,U,2:47.68:1372582:0.5:0,2:44.91:2058638:0.5:0,2:44.93:1354224:1.2:1,3:45.13:929609:1.2:0,3:46.68:1218471:1.2:0,3:46.41:775660:1.2:0,3:45.22:466953:0.79:60,41:46.02:705222:0.79:0,[41:46.51:683008:0.45:20
IRBT_120619P43.5,U,U,1:47.68:1372582:1.14:0,1:44.91:2058638:1.14:0,1:44.93:1354224:1.14:0,1:45.13:929609:1.14:0,1:46.68:1218471:0.93:2,3:46.41:775660:0.93:0,3:45.22:466953:0.85:5,8:46.02:705222:0.82:10,[18:46.51:683008:0.63:2
IRBT_120619P44,U,U,18:47.68:1372582:0.65:1,19:44.91:2058638:1.45:701,700:44.93:1354224:1.75:161,588:45.13:929609:1.75:0,588:46.68:1218471:1.75:0,588:46.41:775660:0.86:10,598:45.22:466953:1.34:71,751:46.02:705222:0.98:1,[751:46.51:683008:0.7:252
IRBT_121319P43,U,U,14:47.68:1372582:0.7:0,14:44.91:2058638:0.7:0,14:44.93:1354224:1.35:1,15:45.13:929609:1.35:0,15:46.68:1218471:1.35:0,15:46.41:775660:1.35:0,15:45.22:466953:1.35:0,15:46.02:705222:1.35:0,[15:46.51:683008:1.35:0
IRBT_121319P43.5,U,U,0:47.68:1372582:1.0:2,2:44.91:2058638:1.25:3,1:44.93:1354224:1.25:0,1:45.13:929609:1.25:0,1:46.68:1218471:1.25:0,1:46.41:775660:1.25:0,1:45.22:466953:1.25:0,1:46.02:705222:1.25:0,[1:46.51:683008:1.25:0
IRBT_121319P44,U,U,30:47.68:1372582:0.76:0,30:44.91:2058638:0.76:0,30:44.93:1354224:0.76:0,30:45.13:929609:0.76:0,30:46.68:1218471:0.76:0,30:46.41:775660:0.76:0,30:45.22:466953:0.76:0,30:46.02:705222:0.76:0,[30:46.51:683008:0.76:0
IRBT_122719P43,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:1.89:2,2:45.13:929609:1.89:0,U:46.68:1218471:.:,2:46.41:775660:1.89:0,2:45.22:466953:1.89:0,2:46.02:705222:1.89:0,[2:46.51:683008:1.89:0
IRBT_122719P43.5,U,U,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_122719P44,U,U,0:47.68:1372582:1.28:10,10:44.91:2058638:2.29:11,11:44.93:1354224:2.0:10,11:45.13:929609:2.0:0,11:46.68:1218471:1.85:5,11:46.41:775660:1.85:0,11:45.22:466953:2.0:5,11:46.02:705222:2.0:0,[11:46.51:683008:1.62:1
IRBT_112219P35,U,U,U,1:44.91:2058638:0.09:0,1:44.93:1354224:0.09:0,1:45.13:929609:0.02:1,1:46.68:1218471:0.02:0,1:46.41:775660:0.02:0,1:45.22:466953:0.02:0,1:46.02:705222:0.02:0,1:46.51:683008:0.02:0
IRBT_112219P40,U,U,U,84:44.91:2058638:0.15:0,84:44.93:1354224:0.1:67,151:45.13:929609:0.1:0,151:46.68:1218471:0.03:1,152:46.41:775660:0.03:0,152:45.22:466953:0.03:0,152:46.02:705222:0.03:0,152:46.51:683008:0.03:0
IRBT_112919P35,U,U,U,1:44.91:2058638:0.1:0,1:44.93:1354224:0.1:0,1:45.13:929609:0.1:0,1:46.68:1218471:0.1:0,1:46.41:775660:0.1:0,1:45.22:466953:0.1:0,1:46.02:705222:0.12:11,12:46.51:683008:0.12:0
IRBT_112919P40,U,U,U,25:44.91:2058638:0.25:0,25:44.93:1354224:0.27:1,25:45.13:929609:0.15:14,32:46.68:1218471:0.05:4,29:46.41:775660:0.05:0,29:45.22:466953:0.05:0,29:46.02:705222:0.05:0,29:46.51:683008:0.05:0
IRBT_120619P35,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.05:15,15:46.51:683008:0.05:0
IRBT_120619P40,U,U,U,7:44.91:2058638:0.35:0,7:44.93:1354224:0.45:1,7:45.13:929609:0.45:0,U:46.68:1218471::,7:46.41:775660:0.16:1,8:45.22:466953:0.27:101,107:46.02:705222:0.27:0,107:46.51:683008:0.27:0
IRBT_120619P41,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.35:1,1:46.41:775660:0.35:1,2:45.22:466953:0.39:100,102:46.02:705222:0.39:0,102:46.51:683008:0.2:3
IRBT_120619P42,U,U,U,3:44.91:2058638:0.5:0,3:44.93:1354224:0.5:0,3:45.13:929609:0.65:11,11:46.68:1218471:0.7:5,15:46.41:775660:0.45:2,15:45.22:466953:0.6:1,16:46.02:705222:0.47:1,[17:46.51:683008:0.47:0
IRBT_120619P42.5,U,U,U,6:44.91:2058638:0.5:0,6:44.93:1354224:1.05:1,5:45.13:929609:0.8:2,7:46.68:1218471:0.49:2,6:46.41:775660:0.49:0,6:45.22:466953:0.49:0,6:46.02:705222:0.49:0,[6:46.51:683008:0.49:0
IRBT_121319P35,U,U,U,0:44.91:2058638:0.17:1,1:44.93:1354224:0.17:0,1:45.13:929609:0.17:0,1:46.68:1218471:0.17:0,1:46.41:775660:0.17:0,1:45.22:466953:0.17:0,1:46.02:705222:0.17:0,1:46.51:683008:0.17:0
IRBT_121319P40,U,U,U,2:44.91:2058638:0.5:0,2:44.93:1354224:0.5:0,2:45.13:929609:0.5:5,U:46.68:1218471::,7:46.41:775660:0.35:2,9:45.22:466953:0.45:4,13:46.02:705222:0.45:0,13:46.51:683008:0.3:1
IRBT_121319P41,U,U,U,37:44.91:2058638:0.65:1,37:44.93:1354224:0.65:0,37:45.13:929609:0.65:0,37:46.68:1218471:0.65:0,37:46.41:775660:0.5:7,42:45.22:466953:0.5:0,42:46.02:705222:0.52:3,43:46.51:683008:0.52:0
IRBT_121319P41.5,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_121319P42,U,U,U,3:44.91:2058638:0.55:0,3:44.93:1354224:1.26:5,8:45.13:929609:1.26:0,U:46.68:1218471::,8:46.41:775660:0.7:1,9:45.22:466953:0.7:0,9:46.02:705222:0.7:0,[9:46.51:683008:0.7:0
IRBT_121319P42.5,U,U,U,4:44.91:2058638:0.75:0,4:44.93:1354224:0.75:0,4:45.13:929609:0.75:0,4:46.68:1218471:0.75:0,4:46.41:775660:0.75:0,4:45.22:466953:0.75:0,4:46.02:705222:0.75:0,[4:46.51:683008:0.75:0
IRBT_122719P35,U,U,U,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.17:5,5:45.22:466953:0.17:0,5:46.02:705222:0.17:0,5:46.51:683008:0.17:0
