Symbol,20191023,20191024,20191025,20191028,20191029,20191030,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
ROKU_112219C142,0.0,0,0,12:146.88,46:147.24,46:149.8243,48.0,49:140.51,66:139.57,101:141.05,123:118.46:52644159:1.23:163,256:121.94:19173380:0.71:23,255:129.21:20638338:1.47:98,244:135.35:24213386:2.64:380,385:142.37:20539499:5.6:626,360:148.7:26177439:9.77:451,307:157.3:26521332:16.45:113,298:160.12:27647305:20.0:44,284:158.93:25639047:17.21:97,278:155.91:21562539:14.5:86,268:158.75:14819880:16.07:64
ROKU_120619C145,0.0,0,0,3:146.88,13:147.24,515:149.7961,525.0,631:140.51,642:139.57,640:141.05,677:118.46:52644159:1.65:711,304:121.94:19173380:1.3:20,290:129.21:20638338:2.31:70,301:135.35:24213386:3.95:79,297:142.37:20539499:6.62:198,358:148.7:26177439:10.2:320,382:157.3:26521332:16.62:78,382:160.12:27647305:20.04:24,419:158.93:25639047:17.08:28,404:155.91:21562539:15.95:58,[408:158.75:14819880:15.73:35
ROKU_112919C145,0.0,0,0,99:146.88,156:147.24,163:149.7961,176.0,154:140.51,262:139.57,262:141.05,236:118.46:52644159:1.18:267,296:121.94:19173380:0.91:21,307:129.21:20638338:1.58:77,309:135.35:24213386:2.79:761,625:142.37:20539499:5.4:433,749:148.7:26177439:9.04:640,793:157.3:26521332:15.2:207,741:160.12:27647305:17.0:105,452:158.93:25639047:15.61:284,648:155.91:21562539:12.6:76,[650:158.75:14819880:14.2:775
ROKU_120619C180,0.0,0,0,20:146.88,40:147.24,41:149.7961,44.0,48:140.51,71:139.57,67:141.05,64:118.46:52644159:0.4:52,61:121.94:19173380:0.4:0,61:129.21:20638338:0.28:123,59:135.35:24213386:0.4:12,59:142.37:20539499:0.79:104,147:148.7:26177439:1.37:126,249:157.3:26521332:2.75:243,294:160.12:27647305:3.0:272,501:158.93:25639047:2.39:576,590:155.91:21562539:1.52:692,[901:158.75:14819880:1.63:249
ROKU_120619C160,0.0,0,0,1:146.88,7:147.24,20:149.7947,24.0,24:140.51,33:139.57,49:141.05,58:118.46:52644159:0.76:50,44:121.94:19173380:0.55:4,43:129.21:20638338:0.83:55,76:135.35:24213386:1.5:47,U:142.37:20539499::,140:148.7:26177439:4.22:79,139:157.3:26521332:8.05:571,366:160.12:27647305:9.0:979,737:158.93:25639047:7.9:978,912:155.91:21562539:6.0:665,[1074:158.75:14819880:6.71:858
ROKU_112919C142,0.0,0,0,2:146.88,19:147.24,19:149.75,19.0,19:140.51,10:139.57,10:141.05,40:118.46:52644159:1.44:11,37:121.94:19173380:1.12:3,U:129.21:20638338::,51:135.35:24213386:3.7:15,59:142.37:20539499:6.76:94,100:148.7:26177439:10.9:273,156:157.3:26521332:17.15:124,U:160.12:27647305::,118:158.93:25639047:17.95:84,96:155.91:21562539:15.75:28,100:158.75:14819880:17.0:62
ROKU_112219C145,0.0,0,0,115:146.88,151:147.24,151:149.6781,148.0,160:140.51,152:139.57,271:141.05,258:118.46:52644159:0.87:187,306:121.94:19173380:0.54:87,323:129.21:20638338:1.08:160,334:135.35:24213386:1.91:744,478:142.37:20539499:4.29:1976,1065:148.7:26177439:7.77:3276,1203:157.3:26521332:14.2:1092,1241:160.12:27647305:15.65:180,1289:158.93:25639047:14.2:626,1184:155.91:21562539:11.38:653,[1128:158.75:14819880:13.45:198
ROKU_112919C155,0.0,0,0,75:146.88,83:147.24,89:149.8299,99.0,120:140.51,120:139.57,124:141.05,129:118.46:52644159:0.57:57,128:121.94:19173380:0.46:28,130:129.21:20638338:0.69:72,168:135.35:24213386:1.16:240,324:142.37:20539499:2.42:274,315:148.7:26177439:4.5:391,485:157.3:26521332:8.8:1987,1012:160.12:27647305:9.9:921,1911:158.93:25639047:8.3:1848,1671:155.91:21562539:5.85:1371,[1587:158.75:14819880:6.78:2144
ROKU_112219C195,0.0,0,0,31:146.88,44:147.24,38:149.7714,35.0,41:140.51,41:139.57,838:141.05,1331:118.46:52644159:0.17:89,1311:121.94:19173380:0.06:57,1308:129.21:20638338:0.04:2,1308:135.35:24213386:0.09:126,U:142.37:20539499::,1308:148.7:26177439:0.22:89,1317:157.3:26521332:0.33:508,1405:160.12:27647305:0.25:3813,U:158.93:25639047:U:U,2927:155.91:21562539:0.01:306,3006:158.75:14819880:0.01:178
ROKU_112219C160,0.0,0,0,170:146.88,185:147.24,193:149.7576,215.0,219:140.51,267:139.57,262:141.05,U:118.46:52644159::,334:121.94:19173380:0.22:45,317:129.21:20638338:0.33:118,326:135.35:24213386:0.48:206,379:142.37:20539499:1.13:181,409:148.7:26177439:2.15:2565,1006:157.3:26521332:4.9:8955,3618:160.12:27647305:5.38:12573,3949:158.93:25639047:3.3:21753,4264:155.91:21562539:0.97:17490,[4686:158.75:14819880:0.03:23368
ROKU_112919C165,0.0,0,0,111:146.88,85:147.24,135:149.8206,148.0,149:140.51,151:139.57,151:141.05,173:118.46:52644159:0.4:100,204:121.94:19173380:0.26:16,202:129.21:20638338:0.36:60,177:135.35:24213386:0.55:188,276:142.37:20539499:1.08:209,182:148.7:26177439:2.23:454,509:157.3:26521332:4.5:815,581:160.12:27647305:5.13:1960,1692:158.93:25639047:3.8:6954,5418:155.91:21562539:2.21:9063,[4205:158.75:14819880:2.37:4103
ROKU_112219C180,0.0,0,0,19:146.88,80:147.24,83:149.8206,144.0,183:140.51,200:139.57,216:141.05,296:118.46:52644159:0.22:65,295:121.94:19173380:0.12:15,295:129.21:20638338:0.11:163,429:135.35:24213386:0.13:102,471:142.37:20539499:0.26:52,450:148.7:26177439:0.5:256,386:157.3:26521332:0.9:1084,830:160.12:27647305:0.86:2947,1708:158.93:25639047:0.25:1191,1986:155.91:21562539:0.08:726,[1912:158.75:14819880:0.01:227
ROKU_112919C144,0.0,0,0,1:146.88,2:147.24,2:149.75,12.0,12:140.51,15:139.57,71:141.05,78:118.46:52644159:1.29:222,260:121.94:19173380:0.96:77,329:129.21:20638338:1.6:109,334:135.35:24213386:3.0:16,331:142.37:20539499:5.85:75,341:148.7:26177439:9.6:184,350:157.3:26521332:15.3:33,U:160.12:27647305::,339:158.93:25639047:15.5:25,337:155.91:21562539:14.1:52,[334:158.75:14819880:15.25:38
ROKU_112919C195,0.0,0,0,50:146.88,44:147.24,46:149.72,44.0,44:140.51,45:139.57,46:141.05,70:118.46:52644159:0.13:63,85:121.94:19173380:0.13:0,85:129.21:20638338:0.1:4,85:135.35:24213386:0.1:0,85:142.37:20539499:0.25:5,85:148.7:26177439:0.38:33,95:157.3:26521332:0.73:51,102:160.12:27647305:0.72:181,236:158.93:25639047:0.39:293,307:155.91:21562539:0.19:212,339:158.75:14819880:0.13:267
ROKU_122019C190,0.0,0,0,9:146.88,42:147.24,69:149.7,84.0,90:140.51,103:139.57,113:141.05,203:118.46:52644159:0.36:229,195:121.94:19173380:0.23:12,188:129.21:20638338:0.35:31,168:135.35:24213386:0.55:64,201:142.37:20539499:0.96:116,184:148.7:26177439:1.55:125,202:157.3:26521332:2.79:355,355:160.12:27647305:3.24:383,580:158.93:25639047:2.84:417,701:155.91:21562539:2.08:245,734:158.75:14819880:2.23:213
ROKU_120619C175,0.0,0,0,0:146.88,12:147.24,13:149.7011,21.0,32:140.51,30:139.57,31:141.05,33:118.46:52644159:0.36:16,32:121.94:19173380:0.36:0,32:129.21:20638338:0.33:5,32:135.35:24213386:0.58:26,52:142.37:20539499:0.77:10,57:148.7:26177439:1.83:53,77:157.3:26521332:3.6:57,70:160.12:27647305:3.95:266,182:158.93:25639047:3.25:197,282:155.91:21562539:2.16:241,[348:158.75:14819880:2.23:205
ROKU_122019C195,0.0,0,0,3:146.88,15:147.24,19:149.7011,26.0,29:140.51,43:139.57,59:141.05,86:118.46:52644159:0.34:87,87:121.94:19173380:0.19:13,86:129.21:20638338:0.28:27,81:135.35:24213386:0.47:34,65:142.37:20539499:0.6:35,62:148.7:26177439:1.26:186,214:157.3:26521332:2.25:202,U:160.12:27647305::,438:158.93:25639047:2.27:296,509:155.91:21562539:1.68:57,502:158.75:14819880:1.75:51
ROKU_112919C185,0.0,0,0,123:146.88,86:147.24,70:149.7011,79.0,79:140.51,119:139.57,125:141.05,184:118.46:52644159:0.23:136,275:121.94:19173380:0.13:4,271:129.21:20638338:0.14:3,269:135.35:24213386:0.19:74,320:142.37:20539499:0.35:132,216:148.7:26177439:0.59:30,216:157.3:26521332:1.26:196,279:160.12:27647305:1.29:307,610:158.93:25639047:0.78:441,831:155.91:21562539:0.35:1132,1697:158.75:14819880:0.28:973
ROKU_120619C155,0.0,0,0,1:146.88,23:147.24,75:149.7015,76.0,96:140.51,146:139.57,169:141.05,177:118.46:52644159:0.93:277,434:121.94:19173380:0.66:26,425:129.21:20638338:1.17:122,518:135.35:24213386:1.98:101,487:142.37:20539499:3.5:67,506:148.7:26177439:5.95:135,534:157.3:26521332:10.5:477,656:160.12:27647305:11.79:122,1293:158.93:25639047:10.6:744,1059:155.91:21562539:8.3:217,[1103:158.75:14819880:9.25:224
ROKU_112919C190,0.0,0,0,9:146.88,13:147.24,16:149.7015,25.0,25:140.51,25:139.57,25:141.05,40:118.46:52644159:0.18:51,68:121.94:19173380:0.11:5,67:129.21:20638338:0.1:1,66:135.35:24213386:0.15:10,61:142.37:20539499:0.28:4,57:148.7:26177439:0.45:7,60:157.3:26521332:0.94:92,108:160.12:27647305:0.99:695,752:158.93:25639047:0.57:759,1207:155.91:21562539:0.24:1407,677:158.75:14819880:0.18:587
ROKU_112219C143,0.0,0,0,42:146.88,43:147.24,43:149.7011,48.0,48:140.51,53:139.57,97:141.05,129:118.46:52644159:1.04:141,174:121.94:19173380:0.67:16,175:129.21:20638338:1.44:49,153:135.35:24213386:2.38:73,166:142.37:20539499:5.14:683,511:148.7:26177439:8.95:1094,547:157.3:26521332:15.57:113,519:160.12:27647305:17.65:81,499:158.93:25639047:15.8:90,475:155.91:21562539:13.0:70,455:158.75:14819880:14.79:120
ROKU_112219C190,0.0,0,0,11:146.88,31:147.24,31:149.71,32.0,36:140.51,35:139.57,35:141.05,62:118.46:52644159:0.19:210,172:121.94:19173380:0.06:4,169:129.21:20638338:0.08:2,171:135.35:24213386:0.08:260,426:142.37:20539499:0.18:52,448:148.7:26177439:0.26:566,880:157.3:26521332:0.43:804,996:160.12:27647305:0.39:1645,U:158.93:25639047:U:U,1547:155.91:21562539:0.02:539,1557:158.75:14819880:0.01:604
ROKU_112919C162.5,0.0,0,0,0,0,0,1.0,4:140.51,4:139.57,4:141.05,17:118.46:52644159:0.56:66,62:121.94:19173380:0.37:38,53:129.21:20638338:0.38:23,54:135.35:24213386:0.67:30,50:142.37:20539499:1.39:33,37:148.7:26177439:2.66:119,137:157.3:26521332:5.5:308,201:160.12:27647305:6.1:2165,1017:158.93:25639047:4.75:2053,1394:155.91:21562539:2.86:3209,[2243:158.75:14819880:3.1:2345
ROKU_121319C160,0.0,0,0,0,0,0,0.0,2:140.51,2:139.57,5:141.05,30:118.46:52644159:1.0:29,54:121.94:19173380:0.75:11,55:129.21:20638338:1.25:15,55:135.35:24213386:1.98:53,68:142.37:20539499:3.47:104,84:148.7:26177439:5.58:27,84:157.3:26521332:9.31:135,125:160.12:27647305:10.6:155,206:158.93:25639047:9.65:252,234:155.91:21562539:7.8:212,[343:158.75:14819880:8.32:328
ROKU_112219C148,0.0,0,0,0,0,0,13.0,16:140.51,34:139.57,37:141.05,29:118.46:52644159:0.83:9,35:121.94:19173380:0.46:5,35:129.21:20638338:0.95:87,101:135.35:24213386:1.43:139,167:142.37:20539499:3.19:298,301:148.7:26177439:6.16:1345,622:157.3:26521332:11.75:613,487:160.12:27647305:15.9:238,494:158.93:25639047:11.8:155,527:155.91:21562539:8.34:114,[494:158.75:14819880:10.6:95
ROKU_121319C143,0.0,0,0,0,0,0,0.0,1:140.51,1:139.57,1:141.05,12:118.46:52644159:3.32:8,18:121.94:19173380:3.05:4,21:129.21:20638338:3.55:4,22:135.35:24213386:5.41:4,26:142.37:20539499:8.45:4,28:148.7:26177439:13.56:6,29:157.3:26521332:18.62:5,28:160.12:27647305:24.0:13,23:158.93:25639047:19.31:8,29:155.91:21562539:17.9:12,40:158.75:14819880:18.5:1
ROKU_112919C146,0.0,0,0,0,0,0,3.0,6:140.51,8:139.57,58:141.05,66:118.46:52644159:1.07:57,87:121.94:19173380:0.83:19,104:129.21:20638338:1.38:76,128:135.35:24213386:2.48:54,129:142.37:20539499:5.05:93,138:148.7:26177439:8.5:102,160:157.3:26521332:14.1:33,159:160.12:27647305:16.53:28,156:158.93:25639047:14.78:230,318:155.91:21562539:13.45:33,[297:158.75:14819880:13.13:81
ROKU_121319C142,0.0,0,0,0,0,0,0.0,0:140.51,5:139.57,6:141.05,U:118.46:52644159::,26:121.94:19173380:2.14:10,28:129.21:20638338:2.2:1,28:135.35:24213386:6.05:250,271:142.37:20539499:9.45:24,282:148.7:26177439:13.48:133,300:157.3:26521332:19.43:115,343:160.12:27647305:24.74:80,314:158.93:25639047:20.08:1,314:155.91:21562539:20.08:0,314:158.75:14819880:19.58:12
ROKU_112219C152.5,0.0,0,0,0,0,0,33.0,37:140.51,66:139.57,70:141.05,87:118.46:52644159:0.7:142,111:121.94:19173380:0.38:13,104:129.21:20638338:0.55:26,113:135.35:24213386:0.93:191,233:142.37:20539499:2.12:486,326:148.7:26177439:4.2:2669,854:157.3:26521332:8.7:3301,1293:160.12:27647305:10.0:1675,1887:158.93:25639047:7.97:2269,1553:155.91:21562539:4.41:1076,[1469:158.75:14819880:6.2:814
ROKU_112919C147,0.0,0,0,0,0,0,1.0,12:140.51,29:139.57,27:141.05,27:118.46:52644159:0.98:16,41:121.94:19173380:0.76:7,47:129.21:20638338:1.36:33,53:135.35:24213386:2.29:11,54:142.37:20539499:4.67:25,62:148.7:26177439:7.92:238,59:157.3:26521332:14.17:24,61:160.12:27647305:15.0:19,83:158.93:25639047:13.3:18,82:155.91:21562539:12.8:50,[87:158.75:14819880:12.5:33
ROKU_112219C157.5,0.0,0,0,0,0,0,1.0,6:140.51,7:139.57,12:141.05,24:118.46:52644159:0.5:31,27:121.94:19173380:0.26:10,29:129.21:20638338:0.42:10,29:135.35:24213386:0.61:153,107:142.37:20539499:1.36:78,108:148.7:26177439:2.67:1453,609:157.3:26521332:6.0:5717,1189:160.12:27647305:6.65:4105,2267:158.93:25639047:4.63:8446,2028:155.91:21562539:1.7:7010,[2760:158.75:14819880:1.2:12997
ROKU_112219C146,0.0,0,0,0,0,0,6.0,63:140.51,67:139.57,66:141.05,82:118.46:52644159:0.82:16,83:121.94:19173380:0.51:18,92:129.21:20638338:0.97:261,196:135.35:24213386:1.8:137,254:142.37:20539499:3.8:210,339:148.7:26177439:7.2:955,397:157.3:26521332:13.35:376,349:160.12:27647305:14.7:154,247:158.93:25639047:12.83:33,253:155.91:21562539:10.45:72,[250:158.75:14819880:12.25:107
ROKU_120619C157.5,0.0,0,0,0,0,0,0.0,0:140.51,5:139.57,5:141.05,8:118.46:52644159:0.75:10,9:121.94:19173380:1.0:22,26:129.21:20638338:1.03:53,79:135.35:24213386:1.03:0,79:142.37:20539499:3.09:6,79:148.7:26177439:5.05:18,89:157.3:26521332:9.18:318,180:160.12:27647305:10.16:156,218:158.93:25639047:9.25:532,269:155.91:21562539:7.15:253,[339:158.75:14819880:7.85:405
ROKU_112919C152.5,0.0,0,0,0,0,0,9.0,9:140.51,14:139.57,14:141.05,16:118.46:52644159:0.7:28,22:121.94:19173380:0.52:11,24:129.21:20638338:0.52:0,24:135.35:24213386:1.07:19,34:142.37:20539499:2.86:66,65:148.7:26177439:5.3:248,134:157.3:26521332:10.2:510,174:160.12:27647305:11.28:171,1672:158.93:25639047:10.15:1752,559:155.91:21562539:7.3:164,[574:158.75:14819880:8.27:184
ROKU_121319C140,0.0,0,0,0,0,0,0.0,0:140.51,0:139.57,31:141.05,34:118.46:52644159:2.99:118,134:121.94:19173380:2.65:14,139:129.21:20638338:4.25:43,159:135.35:24213386:6.9:96,157:142.37:20539499:10.48:88,180:148.7:26177439:14.63:47,173:157.3:26521332:20.86:49,162:160.12:27647305:24.75:118,93:158.93:25639047:21.85:14,93:155.91:21562539:20.35:9,92:158.75:14819880:20.35:0
ROKU_121319C138,0.0,0,0,0,0,0,0.0,1:140.51,1:139.57,1:141.05,1:118.46:52644159:3.55:8,8:121.94:19173380:3.05:6,10:129.21:20638338:4.93:7,16:135.35:24213386:7.53:21,24:142.37:20539499:10.25:79,85:148.7:26177439:17.35:20,77:157.3:26521332:21.87:77,66:160.12:27647305:27.05:14,68:158.93:25639047:21.4:0,68:155.91:21562539:21.66:1,68:158.75:14819880:21.66:0
ROKU_121319C139,0.0,0,0,0,0,0,0.0,0:140.51,8:139.57,10:141.05,10:118.46:52644159:15.6:0,10:121.94:19173380:15.6:0,10:129.21:20638338:4.0:2,8:135.35:24213386:7.3:7,13:142.37:20539499:10.1:41,30:148.7:26177439:16.2:11,31:157.3:26521332:22.59:5,34:160.12:27647305:27.58:7,27:158.93:25639047:20.3:1,28:155.91:21562539:21.7:2,28:158.75:14819880:21.7:0
ROKU_120619C167.5,0.0,0,0,0,0,0,0.0,0:140.51,0:139.57,0:141.05,11:118.46:52644159:0.5:15,17:121.94:19173380:0.55:4,21:129.21:20638338:0.35:10,18:135.35:24213386:0.8:6,16:142.37:20539499:1.36:55,65:148.7:26177439:2.55:16,73:157.3:26521332:5.4:47,90:160.12:27647305:6.35:143,166:158.93:25639047:5.17:169,218:155.91:21562539:3.65:123,[245:158.75:14819880:3.92:152
ROKU_120619C149,0.0,0,0,0,0,0,1.0,1:140.51,6:139.57,4:141.05,15:118.46:52644159:1.5:182,35:121.94:19173380:0.93:2,35:129.21:20638338:0.93:0,U:135.35:24213386:.:,41:142.37:20539499:4.55:18,42:148.7:26177439:8.55:55,77:157.3:26521332:14.75:22,73:160.12:27647305:16.37:3,81:158.93:25639047:14.15:5,81:155.91:21562539:12.6:9,[82:158.75:14819880:12.8:63
ROKU_112219C149,0.0,0,0,0,0,0,24.0,30:140.51,34:139.57,29:141.05,30:118.46:52644159:0.76:19,38:121.94:19173380:0.41:18,44:129.21:20638338:0.88:19,49:135.35:24213386:1.21:239,191:142.37:20539499:2.92:253,212:148.7:26177439:5.6:1029,405:157.3:26521332:11.1:235,371:160.12:27647305:12.75:286,439:158.93:25639047:10.75:224,451:155.91:21562539:7.37:212,[416:158.75:14819880:9.25:123
ROKU_121319C155,0.0,0,0,0,0,0,1.0,2:140.51,3:139.57,3:141.05,5:118.46:52644159:1.36:4,5:121.94:19173380:1.07:1,6:129.21:20638338:1.78:4,10:135.35:24213386:2.79:26,27:142.37:20539499:4.48:14,36:148.7:26177439:7.73:83,102:157.3:26521332:11.7:382,217:160.12:27647305:13.2:158,289:158.93:25639047:11.65:139,252:155.91:21562539:10.23:58,[271:158.75:14819880:10.84:65
ROKU_112219C147,0.0,0,0,0,0,0,9.0,24:140.51,24:139.57,26:141.05,32:118.46:52644159:0.82:69,48:121.94:19173380:0.54:18,57:129.21:20638338:0.86:36,62:135.35:24213386:1.58:179,165:142.37:20539499:3.55:441,223:148.7:26177439:6.62:1362,511:157.3:26521332:12.63:193,423:160.12:27647305:15.45:87,427:158.93:25639047:12.36:236,426:155.91:21562539:9.35:85,[425:158.75:14819880:11.35:63
ROKU_121319C150,0.0,0,0,0,0,0,0.0,0:140.51,0:139.57,0:141.05,23:118.46:52644159:1.82:156,113:121.94:19173380:1.25:19,131:129.21:20638338:2.2:17,138:135.35:24213386:3.79:38,161:142.37:20539499:6.07:94,153:148.7:26177439:9.25:228,169:157.3:26521332:14.38:68,152:160.12:27647305:18.4:52,155:158.93:25639047:15.15:30,146:155.91:21562539:13.4:1027,[283:158.75:14819880:14.1:41
ROKU_112219C167.5,0.0,0,0,0,0,0,8.0,9:140.51,30:139.57,51:141.05,83:118.46:52644159:0.38:16,78:121.94:19173380:0.18:45,98:129.21:20638338:0.27:12,86:135.35:24213386:0.26:17,90:142.37:20539499:0.53:15,94:148.7:26177439:1.01:236,132:157.3:26521332:2.54:1889,861:160.12:27647305:2.71:5590,2083:158.93:25639047:1.18:2707,2315:155.91:21562539:0.16:3473,[2629:158.75:14819880:0.01:1133
ROKU_121319C141,0.0,0,0,0,0,0,0.0,0:140.51,6:139.57,6:141.05,7:118.46:52644159:2.74:104,109:121.94:19173380:2.26:28,128:129.21:20638338:4.25:15,118:135.35:24213386:6.33:112,97:142.37:20539499:7.45:2,95:148.7:26177439:12.93:10,97:157.3:26521332:20.36:10,87:160.12:27647305:26.04:7,U:158.93:25639047:U:U,86:155.91:21562539:21.1:0,86:158.75:14819880:20.34:1
ROKU_112919C149,0.0,0,0,0,0,0,4.0,4:140.51,5:139.57,5:141.05,U:118.46:52644159::,18:121.94:19173380:0.73:3,15:129.21:20638338:1.06:1,16:135.35:24213386:2.0:19,32:142.37:20539499:3.85:36,48:148.7:26177439:6.86:212,140:157.3:26521332:12.75:111,156:160.12:27647305:13.5:52,170:158.93:25639047:11.8:58,173:155.91:21562539:9.6:153,[193:158.75:14819880:10.85:96
ROKU_120619C147,0.0,0,0,0,0,0,1.0,42:140.51,46:139.57,47:141.05,28:118.46:52644159:1.57:45,21:121.94:19173380:1.49:3,22:129.21:20638338:2.12:4,25:135.35:24213386:3.54:8,23:142.37:20539499:6.02:53,35:148.7:26177439:9.05:137,47:157.3:26521332:15.28:29,55:160.12:27647305:17.3:9,59:158.93:25639047:15.0:18,66:155.91:21562539:12.95:20,[54:158.75:14819880:14.15:23
ROKU_112919C148,0.0,0,0,0,0,0,2.0,13:140.51,11:139.57,13:141.05,14:118.46:52644159:1.28:26,33:121.94:19173380:1.23:1,32:129.21:20638338:1.16:24,17:135.35:24213386:1.85:28,40:142.37:20539499:3.61:77,86:148.7:26177439:7.48:411,248:157.3:26521332:13.06:167,161:160.12:27647305:17.0:25,182:158.93:25639047:13.19:48,180:155.91:21562539:10.55:53,[177:158.75:14819880:10.9:44
ROKU_121319C165,0.0,0,0,0,0,0,10.0,10:140.51,12:139.57,14:141.05,23:118.46:52644159:0.87:1,23:121.94:19173380:0.5:33,33:129.21:20638338:0.85:5,35:135.35:24213386:1.25:23,U:142.37:20539499::,31:148.7:26177439:4.18:9,32:157.3:26521332:7.51:637,551:160.12:27647305:8.55:323,639:158.93:25639047:7.4:178,740:155.91:21562539:5.9:180,[783:158.75:14819880:6.3:90
ROKU_120619C148,0.0,0,0,0,0,0,9.0,11:140.51,11:139.57,12:141.05,12:118.46:52644159:1.48:6,10:121.94:19173380:1.48:0,10:129.21:20638338:1.97:1,10:135.35:24213386:2.89:10,18:142.37:20539499:5.67:1365,673:148.7:26177439:8.85:564,298:157.3:26521332:14.57:142,275:160.12:27647305:16.26:36,261:158.93:25639047:14.75:8,256:155.91:21562539:12.7:19,[249:158.75:14819880:13.55:15
ROKU_120619C144,0.0,0,0,0,0,0,0.0,1:140.51,2:139.57,2:141.05,5:118.46:52644159:1.96:54,40:121.94:19173380:1.57:2,40:129.21:20638338:2.42:3,42:135.35:24213386:4.25:5,46:142.37:20539499:6.74:39,70:148.7:26177439:10.37:56,71:157.3:26521332:16.15:18,U:160.12:27647305::,62:158.93:25639047:18.63:3,64:155.91:21562539:16.55:7,[64:158.75:14819880:16.15:13
ROKU_121319C162.5,0.0,0,0,0,0,0,0.0,1:140.51,1:139.57,2:141.05,3:118.46:52644159:0.84:7,3:121.94:19173380:0.84:0,3:129.21:20638338:0.84:0,3:135.35:24213386:1.83:1,4:142.37:20539499:2.02:1,4:148.7:26177439:4.76:8,9:157.3:26521332:8.32:125,110:160.12:27647305:9.46:203,224:158.93:25639047:8.72:74,236:155.91:21562539:7.65:78,[286:158.75:14819880:7.4:48
ROKU_121319C157.5,0.0,0,0,0,0,0,0.0,1:140.51,1:139.57,1:141.05,9:118.46:52644159:1.12:23,15:121.94:19173380:0.85:3,17:129.21:20638338:1.2:12,15:135.35:24213386:2.33:1,15:142.37:20539499:4.0:4,16:148.7:26177439:6.85:3,16:157.3:26521332:10.55:386,198:160.12:27647305:11.9:236,188:158.93:25639047:11.0:273,318:155.91:21562539:8.9:111,[344:158.75:14819880:9.52:70
ROKU_121319C145,0.0,0,0,0,0,0,1.0,2:140.51,10:139.57,11:141.05,12:118.46:52644159:2.32:48,50:121.94:19173380:1.95:9,55:129.21:20638338:3.05:12,47:135.35:24213386:5.02:117,107:142.37:20539499:8.1:20,109:148.7:26177439:11.76:75,114:157.3:26521332:18.05:45,130:160.12:27647305:20.9:79,176:158.93:25639047:18.01:2,176:155.91:21562539:15.65:4,[177:158.75:14819880:16.25:2
ROKU_121319C144,0.0,0,0,0,0,0,0.0,2:140.51,2:139.57,5:141.05,8:118.46:52644159:2.5:15,19:121.94:19173380:1.91:7,12:129.21:20638338:3.5:2,12:135.35:24213386:4.38:31,42:142.37:20539499:7.05:3,44:148.7:26177439:12.8:21,47:157.3:26521332:17.72:7,45:160.12:27647305:21.9:1,45:158.93:25639047:17.17:3,44:155.91:21562539:16.4:23,[64:158.75:14819880:17.44:1
ROKU_120619C142,0.0,0,0,0,0,0,0.0,5:140.51,5:139.57,17:141.05,42:118.46:52644159:3.38:26,31:121.94:19173380:1.8:2,30:129.21:20638338:2.9:20,33:135.35:24213386:4.75:82,94:142.37:20539499:8.2:98,106:148.7:26177439:12.85:106,102:157.3:26521332:18.6:12,U:160.12:27647305::,97:158.93:25639047:19.7:3,97:155.91:21562539:18.15:8,102:158.75:14819880:18.95:9
ROKU_121319C146,0.0,0,0,0,0,0,0.0,3:140.51,10:139.57,10:141.05,16:118.46:52644159:2.79:10,17:121.94:19173380:2.79:0,17:129.21:20638338:2.8:2,18:135.35:24213386:2.8:0,18:142.37:20539499:7.4:4,21:148.7:26177439:11.25:12,31:157.3:26521332:16.95:22,38:160.12:27647305:19.55:3,38:158.93:25639047:14.53:14,39:155.91:21562539:15.14:2,[39:158.75:14819880:16.15:2
ROKU_112919C157.5,0.0,0,0,0,0,0,13.0,15:140.51,19:139.57,19:141.05,23:118.46:52644159:0.62:3,26:121.94:19173380:0.74:1,27:129.21:20638338:0.68:3,28:135.35:24213386:0.97:7,30:142.37:20539499:2.05:96,90:148.7:26177439:3.9:130,151:157.3:26521332:7.58:866,376:160.12:27647305:8.51:1592,870:158.93:25639047:6.95:4771,3066:155.91:21562539:4.66:2624,[3297:158.75:14819880:5.3:2437
ROKU_121319C147,0.0,0,0,0,0,0,1.0,2:140.51,3:139.57,3:141.05,3:118.46:52644159:2.89:2,3:121.94:19173380:2.89:0,3:129.21:20638338:2.89:0,3:135.35:24213386:2.89:0,3:142.37:20539499:2.89:0,3:148.7:26177439:11.9:28,19:157.3:26521332:16.7:12,17:160.12:27647305:16.7:0,26:158.93:25639047:13.91:38,42:155.91:21562539:15.6:9,[50:158.75:14819880:15.6:0
ROKU_121319C149,0.0,0,0,0,0,0,0.0,3:140.51,0:139.57,0:141.05,5:118.46:52644159:1.62:2,3:121.94:19173380:1.62:0,3:129.21:20638338:1.62:0,3:135.35:24213386:3.65:1,3:142.37:20539499:5.26:1,4:148.7:26177439:10.5:13,12:157.3:26521332:15.25:6,11:160.12:27647305:18.4:3,87:158.93:25639047:15.3:79,86:155.91:21562539:14.25:9,[95:158.75:14819880:14.08:2
