Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
RH_120619C180,0:186.5,0:187.11,0:184.94,0:181.7,13.0,14:173.29,16:172.68,16:173.1,66:175.26:761276:9.55:8,74:175.04:500320:7.7:1,74:174.71:377580:7.7:15,79:174.49:335307:7.9:2,81:172.98:581827:7.9:0,81:175.22:561811:7.5:19,94:188.47:2942377:13.9:14,93:187.55:1316671:15.45:6,105:189.76:1276665:13.1:32,103:195.08:1681857:17.6:55,[142:195.54:1083390:17.0:1
RH_120619C182.5,0:186.5,0:187.11,0:184.94,0:181.7,4.0,4:173.29,4:172.68,4:173.1,4:175.26:761276:9.9:0,4:175.04:500320:9.9:0,4:174.71:377580:6.4:2,6:174.49:335307:6.5:10,16:172.98:581827:6.5:0,16:175.22:561811:6.5:0,16:188.47:2942377:6.5:0,16:187.55:1316671:6.5:0,105:189.76:1276665:13.54:24,117:195.08:1681857:13.54:0,[117:195.54:1083390:15.93:11
RH_120619C185,10:186.5,21:187.11,20:184.94,20:181.7,20.0,20:173.29,26:172.68,26:173.1,26:175.26:761276:5.2:0,26:175.04:500320:5.2:0,26:174.71:377580:5.2:0,26:174.49:335307:5.7:11,35:172.98:581827:5.7:0,35:175.22:561811:5.7:0,35:188.47:2942377:11.2:12,37:187.55:1316671:9.68:23,59:189.76:1276665:9.7:22,66:195.08:1681857:16.6:6,[67:195.54:1083390:13.98:407
RH_120619C187.5,10:186.5,11:187.11,11:184.94,12:181.7,21.0,22:173.29,22:172.68,22:173.1,22:175.26:761276:4.72:0,22:175.04:500320:4.5:1,22:174.71:377580:4.5:0,22:174.49:335307:4.9:2,24:172.98:581827:4.9:0,24:175.22:561811:4.9:0,24:188.47:2942377:9.9:75,66:187.55:1316671:6.79:31,105:189.76:1276665:8.98:74,79:195.08:1681857:11.94:22,[79:195.54:1083390:12.1:8
RH_120619C190,39:186.5,39:187.11,39:184.94,40:181.7,59.0,59:173.29,73:172.68,73:173.1,75:175.26:761276:4.1:1,76:175.04:500320:4.0:1,77:174.71:377580:3.5:2,79:174.49:335307:4.1:6,85:172.98:581827:4.1:0,85:175.22:561811:3.73:6,91:188.47:2942377:9.4:25,108:187.55:1316671:5.5:30,156:189.76:1276665:7.3:126,174:195.08:1681857:10.3:29,[178:195.54:1083390:8.92:24
RH_120619C192.5,10:186.5,10:187.11,10:184.94,10:181.7,10.0,11:173.29,11:172.68,10:173.1,10:175.26:761276:3.43:0,10:175.04:500320:3.43:0,10:174.71:377580:3.43:0,10:174.49:335307:3.4:2,12:172.98:581827:3.4:0,12:175.22:561811:3.4:0,12:188.47:2942377:7.65:16,28:187.55:1316671:4.6:74,137:189.76:1276665:6.13:53,171:195.08:1681857:9.28:11,[174:195.54:1083390:7.53:1
RH_120619C195,60:186.5,60:187.11,60:184.94,60:181.7,60.0,61:173.29,61:172.68,61:173.1,61:175.26:761276:4.0:0,61:175.04:500320:4.0:0,61:174.71:377580:4.0:0,61:174.49:335307:2.85:64,125:172.98:581827:2.85:0,125:175.22:561811:2.85:0,125:188.47:2942377:7.08:26,132:187.55:1316671:3.7:365,289:189.76:1276665:5.3:32,302:195.08:1681857:7.89:32,[302:195.54:1083390:7.3:21
RH_120619C197.5,0:186.5,0:187.11,0:184.94,0:181.7,2.0,2:173.29,2:172.68,2:173.1,2:175.26:761276:4.2:0,2:175.04:500320:4.2:0,2:174.71:377580:4.2:0,2:174.49:335307:2.5:19,13:172.98:581827:2.5:0,13:175.22:561811:2.5:0,13:188.47:2942377:5.58:2,13:187.55:1316671:3.7:37,45:189.76:1276665:3.2:12,53:195.08:1681857:6.57:30,[74:195.54:1083390:6.4:5
RH_120619C200,30:186.5,30:187.11,30:184.94,30:181.7,36.0,36:173.29,46:172.68,46:173.1,46:175.26:761276:3.2:1,47:175.04:500320:2.0:1,47:174.71:377580:1.55:1,46:174.49:335307:1.9:26,72:172.98:581827:1.9:0,72:175.22:561811:1.65:23,62:188.47:2942377:4.76:29,67:187.55:1316671:2.25:22,351:189.76:1276665:3.4:66,367:195.08:1681857:5.2:117,[414:195.54:1083390:5.8:11
RH_120619C202.5,0:186.5,0:187.11,0:184.94,0:181.7,0.0,0:173.29,0:172.68,0:173.1,0:175.26:761276:0.0:0,0:175.04:500320:0.0:0,0:174.71:377580:0.0:0,0:174.49:335307:1.45:9,9:172.98:581827:1.45:0,9:175.22:561811:1.35:2,10:188.47:2942377:4.0:7,15:187.55:1316671:2.35:52,90:189.76:1276665:3.2:5,93:195.08:1681857:6.5:15,[97:195.54:1083390:4.6:2
