Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
INTU_120619C242.5,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,0:253.42,0:259.35:1401409:0.0:0,0:256.85:1345412:0.0:0,0:258.03:856443:0.0:0,0:259.98:1123716:0.0:0,0:261.75:1241182:0.0:0,0:264.78:967732:0.0:0,0:266.05:1389758:0.0:0,0:268.42:1944991:0.0:0,0:134.52:2995004:0.0:0,0:57.79:10833450:0.0:0,0:271.15:1221222:0.0:0,[0:259.81:4071089:0.0:0
INTU_120619C245,0:258.49,0:260.29,0:257.5,0.0,0:254.06,3:253.16,3:253.42,3:259.35:1401409:16.0:0,3:256.85:1345412:16.0:0,3:258.03:856443:16.0:0,3:259.98:1123716:16.0:0,3:261.75:1241182:16.0:0,3:264.78:967732:16.0:0,3:266.05:1389758:16.0:0,3:268.42:1944991:16.0:0,3:134.52:2995004:16.0:0,3:57.79:10833450:16.0:0,3:271.15:1221222:16.0:0,[3:259.81:4071089:16.0:0
INTU_120619C247.5,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,0:253.42,0:259.35:1401409:0.0:0,0:256.85:1345412:0.0:0,0:258.03:856443:0.0:0,0:259.98:1123716:0.0:0,0:261.75:1241182:0.0:0,0:264.78:967732:0.0:0,0:266.05:1389758:0.0:0,0:268.42:1944991:0.0:0,0:134.52:2995004:0.0:0,0:57.79:10833450:0.0:0,0:271.15:1221222:0.0:0,[0:259.81:4071089:0.0:0
INTU_120619C250,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,0:253.42,0:259.35:1401409:0.0:0,0:256.85:1345412:0.0:0,0:258.03:856443:0.0:0,0:259.98:1123716:0.0:0,0:261.75:1241182:0.0:0,0:264.78:967732:0.0:0,0:266.05:1389758:0.0:0,0:268.42:1944991:0.0:0,0:134.52:2995004:0.0:0,U:57.79:10833450:0.25:94:57.79:10833450:.2:U,0:271.15:1221222:0.0:0,[0:259.81:4071089:0.0:0
INTU_120619C252.5,1:258.49,1:260.29,1:257.5,1.0,2:254.06,1:253.16,1:253.42,1:259.35:1401409:9.47:0,1:256.85:1345412:9.47:0,1:258.03:856443:9.47:0,1:259.98:1123716:9.47:0,1:261.75:1241182:9.47:0,1:264.78:967732:9.47:0,1:266.05:1389758:9.47:0,1:268.42:1944991:9.47:0,1:134.52:2995004:9.47:0,U:57.79:10833450:U:U,2:271.15:1221222:22.3:0,[2:259.81:4071089:7.2:1
INTU_120619C255,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,2:253.42,2:259.35:1401409:8.42:0,2:256.85:1345412:8.42:0,2:258.03:856443:8.42:0,2:259.98:1123716:8.42:0,2:261.75:1241182:11.22:1,3:264.78:967732:12.3:1,3:266.05:1389758:12.3:0,3:268.42:1944991:12.3:0,3:134.52:2995004:12.3:0,3:57.79:10833450:19.52:1,3:271.15:1221222:19.52:0,[3:259.81:4071089:6.1:29
INTU_120619C257.5,0:258.49,0:260.29,4:257.5,4.0,4:254.06,5:253.16,7:253.42,7:259.35:1401409:10.25:1,7:256.85:1345412:10.25:0,7:258.03:856443:10.25:0,7:259.98:1123716:10.25:0,7:261.75:1241182:10.25:0,7:264.78:967732:10.25:0,7:266.05:1389758:10.25:0,7:268.42:1944991:10.25:0,7:134.52:2995004:10.25:0,7:57.79:10833450:17.36:1,6:271.15:1221222:17.36:0,[6:259.81:4071089:4.2:32
INTU_120619C260,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,1:253.42,1:259.35:1401409:8.8:1,0:256.85:1345412:8.8:0,0:258.03:856443:8.8:0,0:259.98:1123716:7.7:1,1:261.75:1241182:8.9:1,0:264.78:967732:8.9:0,0:266.05:1389758:8.9:0,0:268.42:1944991:8.9:0,0:134.52:2995004:8.9:0,0:57.79:10833450:8.9:0,0:271.15:1221222:13.7:3,[3:259.81:4071089:4.03:36
INTU_120619C262.5,0:258.49,0:260.29,2:257.5,2.0,3:254.06,3:253.16,3:253.42,3:259.35:1401409:6.5:3,3:256.85:1345412:6.5:0,3:258.03:856443:6.5:0,3:259.98:1123716:6.5:0,3:261.75:1241182:6.83:2,3:264.78:967732:6.83:0,3:266.05:1389758:6.83:0,3:268.42:1944991:6.83:0,3:134.52:2995004:10.8:1,3:57.79:10833450:10.8:0,3:271.15:1221222:12.2:1,[3:259.81:4071089:2.75:13
INTU_120619C265,0:258.49,0:260.29,12:257.5,12.0,12:254.06,12:253.16,12:253.42,12:259.35:1401409:5.5:28,39:256.85:1345412:5.5:0,39:258.03:856443:5.5:0,39:259.98:1123716:5.5:0,39:261.75:1241182:5.5:0,39:264.78:967732:5.5:0,39:266.05:1389758:7.4:10,39:268.42:1944991:8.9:17,:134.52:2995004:U:U,38:57.79:10833450:10.0:0,38:271.15:1221222:10.45:1,[39:259.81:4071089:1.65:22
INTU_120619C267.5,9:258.49,9:260.29,9:257.5,9.0,10:254.06,10:253.16,10:253.42,10:259.35:1401409:3.25:0,10:256.85:1345412:3.25:0,10:258.03:856443:3.25:0,10:259.98:1123716:3.25:0,10:261.75:1241182:3.25:0,10:264.78:967732:3.25:0,10:266.05:1389758:3.25:0,10:268.42:1944991:6.4:1,10:134.52:2995004:6.4:0,U:57.79:10833450:U:U,10:271.15:1221222:6.4:0,[10:259.81:4071089:1.05:2
INTU_120619C270,0:258.49,0:260.29,0:257.5,0.0,1:254.06,3:253.16,3:253.42,3:259.35:1401409:1.0:0,3:256.85:1345412:1.0:0,3:258.03:856443:2.94:3,6:259.98:1123716:3.9:3,6:261.75:1241182:3.9:0,6:264.78:967732:3.9:0,6:266.05:1389758:3.9:0,6:268.42:1944991:5.1:5,6:134.52:2995004:7.28:3,9:57.79:10833450:7.5:7,21:271.15:1221222:7.37:18,[25:259.81:4071089:0.58:430
INTU_120619C272.5,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,0:253.42,0:259.35:1401409:0.0:0,0:256.85:1345412:0.0:0,0:258.03:856443:0.0:0,0:259.98:1123716:0.0:0,0:261.75:1241182:0.0:0,0:264.78:967732:0.0:0,0:266.05:1389758:0.0:0,0:268.42:1944991:0.0:0,0:134.52:2995004:6.84:2,U:57.79:10833450:U:U,4:271.15:1221222:6.13:42,[43:259.81:4071089:0.34:14
