Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
STX_121319P57.5,6:58.08,6:57.67,10:57.84,10:58.12:1709504:1.84:0,10:58.79:1540559:1.36:3,13:58.25:1438939:1.36:4,17:57.97:1694140:1.29:8,25:58.13:1515242:1.37:22,44:58.21:1281163:1.27:3,43:59.08:2369860:0.76:5,47:60.09:2713989:0.52:5,63:59.61:1398640:0.71:0,63:59.48:1869317:0.71:0,[63:59.28:1496258:0.71:0
STX_121319P58,0:58.08,20:57.67,20:57.84,20:58.12:1709504:2.0:0,20:58.79:1540559:1.58:7,20:58.25:1438939:1.48:13,21:57.97:1694140:1.5:3,24:58.13:1515242:1.6:33,57:58.21:1281163:1.47:14,46:59.08:2369860:0.96:55,92:60.09:2713989:0.8:10,100:59.61:1398640:0.85:0,100:59.48:1869317:0.85:0,[100:59.28:1496258:0.85:0
STX_121319P58.5,2:58.08,2:57.67,2:57.84,3:58.12:1709504:1.97:24,23:58.79:1540559:1.74:66,51:58.25:1438939:1.69:16,64:57.97:1694140:1.69:0,64:58.13:1515242:1.69:0,64:58.21:1281163:1.71:2,62:59.08:2369860:1.24:1,63:60.09:2713989:0.82:94,122:59.61:1398640:1.01:0,122:59.48:1869317:1.01:0,[122:59.28:1496258:1.01:0
STX_121319P59,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:2.0:1,1:58.25:1438939:2.0:0,1:57.97:1694140:2.0:0,1:58.13:1515242:2.0:0,1:58.21:1281163:2.0:0,1:59.08:2369860:1.4:10,11:60.09:2713989:1.4:0,13:59.61:1398640:1.26:3,16:59.48:1869317:1.17:17,[33:59.28:1496258:1.4:1
STX_121319P59.5,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:1.34:5,11:59.61:1398640:1.47:10,21:59.48:1869317:1.63:11,[11:59.28:1496258:1.63:0
STX_121319P60,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:1.51:7,[7:59.28:1496258:1.51:0
STX_121319P60.5,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,1:59.61:1398640:1.73:0,1:59.48:1869317:1.73:0,[1:59.28:1496258:1.73:0
STX_121319P61,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,1:59.61:1398640:2.02:0,1:59.48:1869317:2.02:0,[1:59.28:1496258:2.02:0
STX_121319P61.5,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_121319P62,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:3.3:11
STX_121319P62.5,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_121319P63,0:58.08,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122019P35,202:58.08,202:57.67,202:57.84,202:58.12:1709504:0.09:0,202:58.79:1540559:0.09:0,202:58.25:1438939:0.09:0,202:57.97:1694140:0.09:0,202:58.13:1515242:0.09:0,202:58.21:1281163:0.09:0,202:59.08:2369860:0.09:0,202:60.09:2713989:0.09:0,202:59.61:1398640:0.09:0,202:59.48:1869317:0.09:0,202:59.28:1496258:0.09:0
STX_122019P37.5,117:58.08,117:57.67,114:57.84,114:58.12:1709504:0.03:0,114:58.79:1540559:0.03:0,114:58.25:1438939:0.03:0,114:57.97:1694140:0.03:0,114:58.13:1515242:0.03:0,114:58.21:1281163:0.03:0,114:59.08:2369860:0.03:0,114:60.09:2713989:0.03:0,114:59.61:1398640:0.03:0,114:59.48:1869317:0.03:0,114:59.28:1496258:0.03:0
STX_122019P40,298:58.08,296:57.67,296:57.84,296:58.12:1709504:0.04:0,296:58.79:1540559:0.04:0,296:58.25:1438939:0.04:0,296:57.97:1694140:0.04:0,296:58.13:1515242:0.04:0,296:58.21:1281163:0.04:0,296:59.08:2369860:0.04:0,296:60.09:2713989:0.04:0,296:59.61:1398640:0.04:0,296:59.48:1869317:0.04:0,296:59.28:1496258:0.04:0
STX_122019P42.5,685:58.08,675:57.67,675:57.84,671:58.12:1709504:0.04:0,671:58.79:1540559:0.04:0,671:58.25:1438939:0.04:0,671:57.97:1694140:0.04:0,671:58.13:1515242:0.04:0,671:58.21:1281163:0.04:0,671:59.08:2369860:0.02:11,660:60.09:2713989:0.02:1,559:59.61:1398640:0.02:0,559:59.48:1869317:0.02:0,559:59.28:1496258:0.02:0
STX_122019P45,1705:58.08,1705:57.67,1705:57.84,1705:58.12:1709504:0.06:3,1705:58.79:1540559:0.05:2,1704:58.25:1438939:0.05:15,1697:57.97:1694140:0.05:0,1697:58.13:1515242:0.05:0,1697:58.21:1281163:0.05:0,1697:59.08:2369860:0.02:12,1691:60.09:2713989:0.02:0,1691:59.61:1398640:0.04:2,1691:59.48:1869317:0.04:0,1691:59.28:1496258:0.03:5
STX_122019P47.5,1235:58.08,1235:57.67,1235:57.84,1233:58.12:1709504:0.15:0,1233:58.79:1540559:0.15:0,1233:58.25:1438939:0.15:0,1233:57.97:1694140:0.1:7,1227:58.13:1515242:0.08:1,1226:58.21:1281163:0.08:0,1226:59.08:2369860:0.06:11,1225:60.09:2713989:0.06:0,1225:59.61:1398640:0.06:0,1225:59.48:1869317:0.06:0,1225:59.28:1496258:0.06:0
STX_122019P50,639:58.08,660:57.67,676:57.84,676:58.12:1709504:0.25:25,696:58.79:1540559:0.21:3,699:58.25:1438939:0.21:0,699:57.97:1694140:0.21:0,699:58.13:1515242:0.18:1,699:58.21:1281163:0.16:10,697:59.08:2369860:0.07:2,696:60.09:2713989:0.08:10,692:59.61:1398640:0.08:0,692:59.48:1869317:0.08:0,692:59.28:1496258:0.1:4
STX_122019P52.5,551:58.08,620:57.67,660:57.84,658:58.12:1709504:0.45:6,655:58.79:1540559:0.41:7,653:58.25:1438939:0.38:1,652:57.97:1694140:0.36:2,650:58.13:1515242:0.4:568,1176:58.21:1281163:0.3:16,1183:59.08:2369860:0.19:8,1179:60.09:2713989:0.14:1,1179:59.61:1398640:0.23:30,1192:59.48:1869317:0.23:0,1192:59.28:1496258:0.2:21
STX_122019P55,944:58.08,1121:57.67,1148:57.84,1151:58.12:1709504:0.89:52,1157:58.79:1540559:0.8:6,1157:58.25:1438939:0.78:34,1191:57.97:1694140:0.77:25,1205:58.13:1515242:0.75:5,1204:58.21:1281163:0.66:33,1215:59.08:2369860:0.45:75,1250:60.09:2713989:0.36:218,1402:59.61:1398640:0.5:13,1404:59.48:1869317:0.55:1,[1403:59.28:1496258:0.5:5
STX_122019P57.5,7449:58.08,7509:57.67,7512:57.84,7503:58.12:1709504:1.85:126,7608:58.79:1540559:1.46:45,7617:58.25:1438939:1.54:142,7691:57.97:1694140:1.61:53,7726:58.13:1515242:1.58:45,7746:58.21:1281163:1.42:86,7815:59.08:2369860:1.01:201,7883:60.09:2713989:0.86:21,7890:59.61:1398640:1.02:42,7903:59.48:1869317:1.03:5,[7907:59.28:1496258:1.14:10
STX_122019P60,333:58.08,322:57.67,322:57.84,322:58.12:1709504:2.86:1,322:58.79:1540559:2.86:0,322:58.25:1438939:2.76:30,352:57.97:1694140:3.05:3,353:58.13:1515242:2.87:5,351:58.21:1281163:2.85:10,357:59.08:2369860:2.12:116,417:60.09:2713989:1.75:131,498:59.61:1398640:1.96:32,505:59.48:1869317:2.05:110,[513:59.28:1496258:2.01:80
STX_122019P62.5,180:58.08,180:57.67,180:57.84,180:58.12:1709504:5.55:0,180:58.79:1540559:5.55:0,180:58.25:1438939:5.55:0,180:57.97:1694140:5.55:0,180:58.13:1515242:4.9:5,175:58.21:1281163:4.9:0,175:59.08:2369860:4.9:0,175:60.09:2713989:2.97:11,175:59.61:1398640:3.5:11,165:59.48:1869317:3.5:0,[165:59.28:1496258:3.5:0
STX_122019P65,34:58.08,34:57.67,34:57.84,34:58.12:1709504:9.0:0,34:58.79:1540559:9.0:0,34:58.25:1438939:9.0:0,34:57.97:1694140:9.0:0,34:58.13:1515242:9.0:0,34:58.21:1281163:9.0:0,34:59.08:2369860:9.0:0,34:60.09:2713989:9.0:0,34:59.61:1398640:9.0:0,34:59.48:1869317:9.0:0,34:59.28:1496258:9.0:0
STX_122019P70,126:58.08,19:57.67,19:57.84,18:58.12:1709504:12.55:0,18:58.79:1540559:11.38:2,20:58.25:1438939:11.65:2,18:57.97:1694140:11.65:0,18:58.13:1515242:11.65:0,18:58.21:1281163:11.65:0,18:59.08:2369860:11.65:0,18:60.09:2713989:11.65:0,18:59.61:1398640:11.65:0,18:59.48:1869317:11.65:0,18:59.28:1496258:11.65:0
STX_112219P53,U,11:57.67,207:57.84,207:58.12:1709504:0.23:0,207:58.79:1540559:0.23:0,207:58.25:1438939:0.23:0,207:57.97:1694140:0.23:0,207:58.13:1515242:0.23:0,207:58.21:1281163:0.23:0,207:59.08:2369860:0.23:0,U:60.09:2713989::,207:59.61:1398640:0.23:0,207:59.48:1869317:0.23:0,207:59.28:1496258:0.23:0
STX_112919P53,U,5:57.67,5:57.84,4:58.12:1709504:0.25:0,4:58.79:1540559:0.19:5,9:58.25:1438939:0.19:0,9:57.97:1694140:0.19:0,9:58.13:1515242:0.19:0,9:58.21:1281163:0.19:0,9:59.08:2369860:0.19:0,9:60.09:2713989:0.03:2,9:59.61:1398640:0.03:0,9:59.48:1869317:0.01:1,10:59.28:1496258:0.01:0
STX_120619P53,U,21:57.67,21:57.84,21:58.12:1709504:0.4:0,21:58.79:1540559:0.4:0,21:58.25:1438939:0.4:0,21:57.97:1694140:0.4:0,21:58.13:1515242:0.4:0,21:58.21:1281163:0.17:1,21:59.08:2369860:0.05:10,16:60.09:2713989:0.05:0,16:59.61:1398640:0.05:0,16:59.48:1869317:0.05:0,16:59.28:1496258:0.05:0
STX_121319P53,U,6:57.67,0:57.84,0:58.12:1709504:0.54:0,0:58.79:1540559:0.54:0,0:58.25:1438939:0.54:0,0:57.97:1694140:0.31:1,1:58.13:1515242:0.31:0,1:58.21:1281163:0.31:0,1:59.08:2369860:0.31:0,U:60.09:2713989:.0:,1:59.61:1398640:0.31:0,1:59.48:1869317:0.31:0,1:59.28:1496258:0.31:0
STX_122719P53.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.67:19,19:57.97:1694140:0.67:0,19:58.13:1515242:0.67:0,19:58.21:1281163:0.67:0,19:59.08:2369860:0.67:0,19:60.09:2713989:0.67:0,19:59.61:1398640:0.41:2,19:59.48:1869317:0.41:0,19:59.28:1496258:0.41:0
STX_122719P54,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.86:3,3:58.25:1438939:0.86:0,3:57.97:1694140:0.86:0,3:58.13:1515242:0.81:1,4:58.21:1281163:0.81:0,4:59.08:2369860:0.54:5,6:60.09:2713989:0.54:0,6:59.61:1398640:0.48:1,6:59.48:1869317:0.48:0,6:59.28:1496258:0.48:0
STX_122719P54.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.92:1,1:58.21:1281163:0.92:0,1:59.08:2369860:0.92:0,1:60.09:2713989:0.92:0,1:59.61:1398640:0.92:0,1:59.48:1869317:0.92:0,[1:59.28:1496258:0.61:1
STX_122719P55,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.99:1,1:57.97:1694140:1.08:1,2:58.13:1515242:1.08:0,2:58.21:1281163:1.08:0,2:59.08:2369860:1.08:0,2:60.09:2713989:0.51:3,5:59.61:1398640:0.64:3,8:59.48:1869317:0.64:0,[8:59.28:1496258:0.64:0
STX_122719P55.5,U,U,U,0:58.12:1709504:1.29:2,2:58.79:1540559:1.29:0,2:58.25:1438939:1.29:0,2:57.97:1694140:1.29:0,2:58.13:1515242:1.29:0,2:58.21:1281163:1.17:8,10:59.08:2369860:0.74:2,8:60.09:2713989:0.74:0,7:59.61:1398640:0.66:0,7:59.48:1869317:0.66:0,[7:59.28:1496258:0.66:0
STX_122719P56,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:1.37:4,4:58.25:1438939:1.37:0,4:57.97:1694140:1.39:4,0:58.13:1515242:1.39:0,0:58.21:1281163:1.39:0,0:59.08:2369860:1.39:0,0:60.09:2713989:1.39:0,0:59.61:1398640:1.39:0,0:59.48:1869317:1.39:0,[0:59.28:1496258:1.03:1
STX_122719P56.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:1.87:2,2:58.25:1438939:1.87:0,2:57.97:1694140:1.87:0,2:58.13:1515242:1.87:0,2:58.21:1281163:1.48:7,7:59.08:2369860:1.0:6,11:60.09:2713989:1.0:0,11:59.61:1398640:1.0:0,11:59.48:1869317:1.0:0,[11:59.28:1496258:1.13:2
STX_122719P57,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:1.71:10,8:58.25:1438939:1.84:8,16:57.97:1694140:1.79:1,15:58.13:1515242:1.79:0,15:58.21:1281163:1.79:0,15:59.08:2369860:1.79:0,15:60.09:2713989:0.92:11,36:59.61:1398640:1.05:0,36:59.48:1869317:1.05:0,[36:59.28:1496258:1.29:5
STX_122719P57.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:2.33:6,6:58.25:1438939:2.33:0,6:57.97:1694140:2.33:0,6:58.13:1515242:2.33:0,6:58.21:1281163:2.33:0,6:59.08:2369860:2.33:0,6:60.09:2713989:1.12:3,7:59.61:1398640:1.1:0,7:59.48:1869317:1.1:0,[7:59.28:1496258:1.1:0
STX_122719P58,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:2.18:5,5:58.21:1281163:2.07:1,6:59.08:2369860:1.84:4,10:60.09:2713989:1.26:6,26:59.61:1398640:1.38:8,34:59.48:1869317:1.59:13,[47:59.28:1496258:1.65:11
STX_122719P58.5,U,U,U,0:58.12:1709504:2.56:1,1:58.79:1540559:2.56:0,1:58.25:1438939:2.59:1,2:57.97:1694140:2.59:0,2:58.13:1515242:2.59:0,2:58.21:1281163:2.59:0,2:59.08:2369860:2.59:0,2:60.09:2713989:2.59:0,14:59.61:1398640:1.58:4,18:59.48:1869317:1.58:0,[18:59.28:1496258:1.84:2
STX_122719P59,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:2.05:1,1:60.09:2713989:1.66:10,15:59.61:1398640:1.95:11,24:59.48:1869317:1.95:0,[24:59.28:1496258:1.95:0
STX_122719P59.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:1.9:1,20:59.61:1398640:2.06:5,25:59.48:1869317:2.11:1,[26:59.28:1496258:2.11:0
STX_122719P60,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,11:58.21:1281163:0.0:0,11:59.08:2369860:0.0:0,11:60.09:2713989:0.0:0,11:59.61:1398640:0.0:0,11:59.48:1869317:0.0:0,[11:59.28:1496258:0.0:0
STX_122719P60.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122719P61,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122719P61.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122719P62,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:3.8:6,[6:59.28:1496258:3.8:0
STX_122719P62.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:4.15:2,[2:59.28:1496258:4.15:0
STX_122719P63,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_112219P59.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:1.76:11,11:58.13:1515242:1.83:96,107:58.21:1281163:1.83:0,107:59.08:2369860:1.03:86,190:60.09:2713989:0.52:149,209:59.61:1398640:0.5:46,213:59.48:1869317:0.52:15,[213:59.28:1496258:0.56:1
STX_112219P60.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.9:15,18:59.61:1398640:1.06:0,18:59.48:1869317:1.26:11,[17:59.28:1496258:1.39:4
STX_112219P62.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:2.91:1,0:59.48:1869317:2.91:0,[0:59.28:1496258:2.91:0
STX_112219P63.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:3.9:1,0:59.48:1869317:3.9:0,[0:59.28:1496258:3.9:0
STX_120619P64,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_121319P63.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122719P63.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122019P67.5,U,U,U,U,U,U,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_122719P53,U,U,U,U,U,U,15:57.97:1694140:0.61:8,15:58.13:1515242:0.61:0,15:58.21:1281163:0.61:0,15:59.08:2369860:0.61:0,15:60.09:2713989:0.61:0,15:59.61:1398640:0.61:0,15:59.48:1869317:0.61:0,15:59.28:1496258:0.61:0
STX_011720P35,U,U,U,U,U,U,U,U,4091:58.21:1281163:0.05:0,4091:59.08:2369860:0.05:0,4091:60.09:2713989:0.05:0,4091:59.61:1398640:0.05:0,4091:59.48:1869317:0.05:0,[4091:59.28:1496258:0.05:0
STX_011720P37,U,U,U,U,U,U,U,U,3160:58.21:1281163:0.05:0,3160:59.08:2369860:0.05:0,3160:60.09:2713989:0.05:0,3159:59.61:1398640:0.03:0,3159:59.48:1869317:0.03:0,[3159:59.28:1496258:0.03:0
STX_011720P40,U,U,U,U,U,U,U,U,9398:58.21:1281163:0.09:0,9398:59.08:2369860:0.09:0,9398:60.09:2713989:0.05:30,9398:59.61:1398640:0.05:0,9398:59.48:1869317:0.05:0,[9398:59.28:1496258:0.05:0
STX_011720P42,U,U,U,U,U,U,U,U,6028:58.21:1281163:0.1:0,6028:59.08:2369860:0.06:107,5928:60.09:2713989:0.05:1421,5594:59.61:1398640:0.05:0,5594:59.48:1869317:0.05:0,[5594:59.28:1496258:0.05:0
STX_011720P45,U,U,U,U,U,U,U,U,5565:58.21:1281163:0.18:0,5565:59.08:2369860:0.1:2,5563:60.09:2713989:0.11:1,5562:59.61:1398640:0.11:0,5562:59.48:1869317:0.17:1,[5561:59.28:1496258:0.15:1
STX_011720P47,U,U,U,U,U,U,U,U,4707:58.21:1281163:0.23:259,4723:59.08:2369860:0.17:11,4717:60.09:2713989:0.17:71,4719:59.61:1398640:0.21:4,4716:59.48:1869317:0.21:0,[4716:59.28:1496258:0.21:0
STX_011720P50,U,U,U,U,U,U,U,U,8703:58.21:1281163:0.43:12,8702:59.08:2369860:0.32:1017,8198:60.09:2713989:0.3:2,8946:59.61:1398640:0.36:304,8778:59.48:1869317:0.41:1,[8778:59.28:1496258:0.43:1
STX_011720P52.5,U,U,U,U,U,U,U,U,2414:58.21:1281163:0.89:0,2414:59.08:2369860:0.55:20,2414:60.09:2713989:0.51:10,2417:59.61:1398640:0.66:469,2247:59.48:1869317:0.68:5,[2252:59.28:1496258:0.68:0
STX_011720P55,U,U,U,U,U,U,U,U,2168:58.21:1281163:1.43:3,2168:59.08:2369860:1.14:27,2159:60.09:2713989:0.95:59,2166:59.61:1398640:1.21:166,2098:59.48:1869317:1.17:4,[2099:59.28:1496258:1.21:9
STX_011720P57.5,U,U,U,U,U,U,U,U,643:58.21:1281163:2.45:30,661:59.08:2369860:1.98:38,644:60.09:2713989:1.55:106,647:59.61:1398640:1.92:69,687:59.48:1869317:1.96:31,[690:59.28:1496258:2.04:40
STX_011720P60,U,U,U,U,U,U,U,U,152:58.21:1281163:3.6:0,152:59.08:2369860:3.24:7,147:60.09:2713989:2.72:50,160:59.61:1398640:2.89:10,170:59.48:1869317:2.89:0,[170:59.28:1496258:3.28:11
STX_011720P62.5,U,U,U,U,U,U,U,U,27:58.21:1281163:6.25:0,27:59.08:2369860:4.75:2,29:60.09:2713989:4.0:22,44:59.61:1398640:4.6:27,71:59.48:1869317:4.6:0,[71:59.28:1496258:4.6:0
STX_011720P65,U,U,U,U,U,U,U,U,12:58.21:1281163:9.38:0,12:59.08:2369860:9.38:0,12:60.09:2713989:6.12:1,12:59.61:1398640:6.12:0,12:59.48:1869317:6.12:0,[12:59.28:1496258:6.12:0
STX_011720P67.5,U,U,U,U,U,U,U,U,8:58.21:1281163:12.6:0,8:59.08:2369860:12.6:0,8:60.09:2713989:12.6:0,8:59.61:1398640:12.6:0,8:59.48:1869317:12.6:0,[8:59.28:1496258:12.6:0
STX_011720P70,U,U,U,U,U,U,U,U,21:58.21:1281163:13.24:0,21:59.08:2369860:13.24:0,21:60.09:2713989:13.24:0,21:59.61:1398640:13.24:0,21:59.48:1869317:13.24:0,[21:59.28:1496258:13.24:0
STX_011720P75,U,U,U,U,U,U,U,U,24:58.21:1281163:20.15:0,24:59.08:2369860:20.15:0,24:60.09:2713989:20.15:0,24:59.61:1398640:20.15:0,24:59.48:1869317:20.15:0,[24:59.28:1496258:20.15:0
STX_011720P80,U,U,U,U,U,U,U,U,19:58.21:1281163:27.05:0,19:59.08:2369860:27.05:0,19:60.09:2713989:27.05:0,19:59.61:1398640:27.05:0,19:59.48:1869317:27.05:0,[19:59.28:1496258:27.05:0
STX_011720P85,U,U,U,U,U,U,U,U,28:58.21:1281163:29.9:0,28:59.08:2369860:29.9:0,28:60.09:2713989:29.9:0,28:59.61:1398640:29.9:0,28:59.48:1869317:29.9:0,[28:59.28:1496258:29.9:0
STX_011720P90,U,U,U,U,U,U,U,U,2:58.21:1281163:43.2:0,2:59.08:2369860:43.2:0,2:60.09:2713989:43.2:0,2:59.61:1398640:43.2:0,2:59.48:1869317:43.2:0,[2:59.28:1496258:43.2:0
