Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120
MRK_120619C81.5,2:85.1,2:86.22,2:86.66,2.0,2:83.9,2:82.92,2:83.25,2:82.88:8826647:4.57:0,2:83.59:6322300:4.57:0,2:83.28:3459151:4.57:0,2:84.12:8104363:4.57:0,2:114.62:359207:4.57:0,2:84.55:7530698:3.05:5,2:84.9:9017700:3.05:0,2:84.13:10211803:3.05:0,2:84.65:9247540:3.05:0,2:85.17:4403882:3.05:0
MRK_120619C82,0:85.1,0:86.22,0:86.66,0.0,0:83.9,0:82.92,0:83.25,0:82.88:8826647:0.0:0,0:83.59:6322300:0.0:0,0:83.28:3459151:0.0:0,0:84.12:8104363:0.0:0,0:114.62:359207:0.0:0,0:84.55:7530698:0.0:0,0:84.9:9017700:0.0:0,0:84.13:10211803:0.0:0,0:84.65:9247540:3.3:2,2:85.17:4403882:3.3:0
MRK_120619C82.5,0:85.1,0:86.22,0:86.66,0.0,0:83.9,0:82.92,0:83.25,0:82.88:8826647:0.0:0,0:83.59:6322300:0.0:0,0:83.28:3459151:0.0:0,0:84.12:8104363:0.0:0,0:114.62:359207:0.0:0,0:84.55:7530698:0.0:0,0:84.9:9017700:3.05:8,8:84.13:10211803:3.05:0,8:84.65:9247540:2.54:2,9:85.17:4403882:2.54:0
MRK_120619C83,39:85.1,32:86.22,31:86.66,31.0,32:83.9,31:82.92,41:83.25,51:82.88:8826647:1.53:10,41:83.59:6322300:1.53:0,41:83.28:3459151:1.53:0,41:84.12:8104363:2.39:4,43:114.62:359207:2.5:1,43:84.55:7530698:2.14:4,39:84.9:9017700:2.14:0,39:84.13:10211803:2.14:0,39:84.65:9247540:2.14:0,39:85.17:4403882:2.14:0
MRK_120619C83.5,2:85.1,2:86.22,5:86.66,5.0,5:83.9,5:82.92,12:83.25,15:82.88:8826647:1.33:52,67:83.59:6322300:1.41:1,67:83.28:3459151:1.29:1,68:84.12:8104363:2.01:54,67:114.62:359207:2.01:0,67:84.55:7530698:2.01:0,67:84.9:9017700:2.01:0,67:84.13:10211803:2.01:0,67:84.65:9247540:2.01:0,67:85.17:4403882:2.01:0
MRK_120619C84,12:85.1,42:86.22,59:86.66,59.0,60:83.9,62:82.92,72:83.25,92:82.88:8826647:1.41:4,93:83.59:6322300:1.35:3,95:83.28:3459151:1.04:167,237:84.12:8104363:1.5:173,97:114.62:359207:1.73:2,96:84.55:7530698:1.65:80,117:84.9:9017700:1.65:0,117:84.13:10211803:1.3:18,123:84.65:9247540:1.55:101,153:85.17:4403882:1.7:61
MRK_120619C84.5,5:85.1,55:86.22,58:86.66,58.0,55:83.9,57:82.92,58:83.25,71:82.88:8826647:1.17:1,72:83.59:6322300:1.1:1,73:83.28:3459151:0.85:209,136:84.12:8104363:1.3:43,144:114.62:359207:1.53:20,140:84.55:7530698:1.33:9,139:84.9:9017700:1.59:12,144:84.13:10211803:1.03:79,169:84.65:9247540:1.4:54,145:85.17:4403882:1.66:8
MRK_120619C85,42:85.1,56:86.22,62:86.66,65.0,60:83.9,110:82.92,118:83.25,200:82.88:8826647:0.84:38,209:83.59:6322300:0.89:19,215:83.28:3459151:0.67:67,257:84.12:8104363:1.01:79,211:114.62:359207:1.31:8,215:84.55:7530698:1.15:198,247:84.9:9017700:1.31:26,238:84.13:10211803:0.8:69,290:84.65:9247540:1.12:148,361:85.17:4403882:1.02:48
MRK_120619C85.5,49:85.1,73:86.22,74:86.66,80.0,73:83.9,89:82.92,100:83.25,111:82.88:8826647:0.85:0,111:83.59:6322300:0.85:0,111:83.28:3459151:0.62:2,112:84.12:8104363:0.62:0,112:114.62:359207:1.18:16,122:84.55:7530698:1.18:0,122:84.9:9017700:1.06:27,138:84.13:10211803:0.65:57,192:84.65:9247540:0.59:3,194:85.17:4403882:0.82:188
MRK_120619C86,0:85.1,0:86.22,5:86.66,21.0,23:83.9,46:82.92,50:83.25,50:82.88:8826647:0.47:6,56:83.59:6322300:0.61:12,59:83.28:3459151:0.61:0,59:84.12:8104363:0.77:23,81:114.62:359207:0.88:20,82:84.55:7530698:0.55:2,84:84.9:9017700:0.85:21,88:84.13:10211803:0.52:29,91:84.65:9247540:0.49:35,104:85.17:4403882:0.79:61
