Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LITE_120619C67.5,2:66.53:1018954:1.95:0,2:66.65:1445424:1.95:0,2:67.7:1211498:1.95:0,2:67.81:1029256:1.95:0,2:67.99:1086775:1.95:0,2:68.9:1538132:2.15:2,2:68.91:968045:2.15:0,2:69.25:826590:2.15:0,2:68.17:670669:2.7:1,3:67.15:1165003:2.7:0,[3:68.19:858666:2.7:0
LITE_120619C68,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:1.6:10,[10:68.19:858666:1.7:5
LITE_120619C68.5,0:66.53:1018954:0.0:0,0:66.65:1445424:1.6:1,1:67.7:1211498:1.6:0,1:67.81:1029256:1.6:0,1:67.99:1086775:1.6:0,1:68.9:1538132:1.6:0,1:68.91:968045:1.6:0,1:69.25:826590:2.45:4,5:68.17:670669:2.45:0,5:67.15:1165003:2.45:0,[5:68.19:858666:2.45:0
LITE_120619C69,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:1.7:6,6:68.9:1538132:1.7:0,6:68.91:968045:2.02:1,6:69.25:826590:2.02:0,6:68.17:670669:1.75:2,8:67.15:1165003:1.15:1,[8:68.19:858666:1.45:32
LITE_120619C69.5,0:66.53:1018954:0.0:0,2:66.65:1445424:1.0:2,4:67.7:1211498:1.0:0,4:67.81:1029256:1.0:0,4:67.99:1086775:1.7:2,4:68.9:1538132:1.7:0,4:68.91:968045:1.65:3,7:69.25:826590:1.8:2,9:68.17:670669:1.6:2,11:67.15:1165003:1.6:0,[11:68.19:858666:1.6:0
LITE_120619C70,0:66.53:1018954:1.07:0,0:66.65:1445424:1.07:0,0:67.7:1211498:1.35:1,1:67.81:1029256:1.35:10,11:67.99:1086775:1.54:20,31:68.9:1538132:1.42:1,32:68.91:968045:1.42:0,32:69.25:826590:1.7:4,32:68.17:670669:1.7:0,32:67.15:1165003:0.88:8,[40:68.19:858666:0.95:12
LITE_120619C70.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:1.26:3,3:68.91:968045:1.26:0,3:69.25:826590:1.4:9,12:68.17:670669:1.4:0,12:67.15:1165003:1.4:0,[12:68.19:858666:0.67:1
LITE_120619C71,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:1.05:10,10:67.99:1086775:1.02:10,20:68.9:1538132:1.02:0,20:68.91:968045:1.02:0,20:69.25:826590:1.1:6,26:68.17:670669:1.0:7,33:67.15:1165003:1.0:0,[33:68.19:858666:0.66:6
LITE_120619C71.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_121319C62,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
