Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SYNA_112919P54.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_120619P42,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,U:57.18:426253:U:U,U:56.84:380117:.1:U
SYNA_120619P42.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619P43,0:46.92,0:48.09,52:46.3,52:53.65:3667939:0.9:0,52:59.01:3807061:0.9:0,52:58.64:1822357:0.9:0,52:59.82:1492561:0.9:0,52:61.15:1007686:0.9:0,52:60.41:774945:0.9:0,52:60.37:663970:0.9:0,52:60.09:2713989:0.9:0,52:56.95:709930:0.9:0,52:57.18:426253:0.9:0,52:56.84:380117:0.9:0
SYNA_120619P43.5,0:46.92,0:48.09,88:46.3,88:53.65:3667939:0.95:0,88:59.01:3807061:0.95:0,88:58.64:1822357:0.95:0,88:59.82:1492561:0.95:0,88:61.15:1007686:0.95:0,88:60.41:774945:0.95:0,88:60.37:663970:0.95:0,U:60.09:2713989::,88:56.95:709930:0.95:0,88:57.18:426253:0.95:0,88:56.84:380117:0.95:0
SYNA_120619P44,0:46.92,0:48.09,12:46.3,12:53.65:3667939:1.51:1,13:59.01:3807061:1.51:0,13:58.64:1822357:1.51:0,13:59.82:1492561:1.51:0,13:61.15:1007686:1.51:0,13:60.41:774945:1.51:0,13:60.37:663970:1.51:0,13:60.09:2713989:1.51:0,13:56.95:709930:1.51:0,13:57.18:426253:1.51:0,13:56.84:380117:1.51:0
SYNA_120619P44.5,0:46.92,0:48.09,42:46.3,42:53.65:3667939:1.2:0,42:59.01:3807061:1.2:0,42:58.64:1822357:1.2:0,42:59.82:1492561:1.2:0,42:61.15:1007686:1.2:0,42:60.41:774945:1.2:0,42:60.37:663970:1.2:0,42:60.09:2713989:1.2:0,U:56.95:709930:U:U,42:57.18:426253:1.2:0,42:56.84:380117:1.2:0
SYNA_120619P45,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619P45.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,U:59.01:3807061::,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619P46,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619P46.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_120619P47,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
