Symbol,20191029,20191030,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
PFE_120619C39.5,10:29:2019,34:38.48,110:36.93:11900287:0.05:0,110:36.97:12644366:0.03:10,100:36.6:24554579:0.03:0,100:36.55:23893614:0.03:0,100:37.28:34345742:0.03:0,100:134.06:3619873:0.02:1,52:37.1:13082409:0.04:1,53:37.74:19869602:0.04:48,[95:38.33:24233217:0.08:157
PFE_120619C40,10:29:2019,317:38.48,464:36.93:11900287:0.02:1,464:36.97:12644366:0.02:0,464:36.6:24554579:0.02:0,464:36.55:23893614:0.02:0,464:37.28:34345742:0.02:5,U:134.06:3619873::,488:37.1:13082409:0.03:0,488:37.74:19869602:0.02:10,[498:38.33:24233217:0.03:120
PFE_120619C40.5,10:29:2019,10:38.48,9:36.93:11900287:0.13:0,9:36.97:12644366:0.13:0,9:36.6:24554579:0.13:0,9:36.55:23893614:0.13:0,9:37.28:34345742:0.13:0,9:134.06:3619873:0.13:0,9:37.1:13082409:0.13:0,9:37.74:19869602:0.13:0,[9:38.33:24233217:0.13:0
PFE_120619C41,10:29:2019,2:38.48,1:36.93:11900287:0.07:0,1:36.97:12644366:0.07:0,1:36.6:24554579:0.07:0,1:36.55:23893614:0.07:0,1:37.28:34345742:0.07:0,U:134.06:3619873::,3:37.1:13082409:0.02:0,3:37.74:19869602:0.02:0,[3:38.33:24233217:0.02:0
PFE_120619C41.5,10:29:2019,1:38.48,7:36.93:11900287:0.05:0,7:36.97:12644366:0.05:0,7:36.6:24554579:0.05:0,7:36.55:23893614:0.05:0,7:37.28:34345742:0.05:0,7:134.06:3619873:0.05:0,7:37.1:13082409:0.05:0,7:37.74:19869602:0.05:0,[7:38.33:24233217:0.05:0
PFE_120619C42,10:29:2019,0:38.48,1:36.93:11900287:0.03:0,1:36.97:12644366:0.03:0,1:36.6:24554579:0.03:0,1:36.55:23893614:0.03:0,1:37.28:34345742:0.03:0,U:134.06:3619873::,1:37.1:13082409:0.03:0,1:37.74:19869602:0.03:0,[1:38.33:24233217:0.03:0
PFE_120619C42.5,10:29:2019,0:38.48,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,U:134.06:3619873::,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_120619C43,10:29:2019,0:38.48,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_122019C29,10:29:2019,85:38.48,0:36.93:11900287:8.65:0,0:36.97:12644366:8.65:0,0:36.6:24554579:8.65:0,0:36.55:23893614:8.65:0,0:37.28:34345742:8.65:0,0:134.06:3619873:8.65:0,0:37.1:13082409:8.65:0,0:37.74:19869602:8.2:15,15:38.33:24233217:8.2:0
PFE_122019C30,10:29:2019,416:38.48,39:36.93:11900287:7.22:0,39:36.97:12644366:7.22:0,39:36.6:24554579:7.22:0,39:36.55:23893614:6.59:5,39:37.28:34345742:7.33:3,U:134.06:3619873::,39:37.1:13082409:7.33:0,39:37.74:19869602:7.88:26,60:38.33:24233217:7.88:0
PFE_122019C31,10:29:2019,170:38.48,5:36.93:11900287:6.55:0,5:36.97:12644366:6.55:0,5:36.6:24554579:6.55:0,5:36.55:23893614:6.55:0,5:37.28:34345742:6.4:2,7:134.06:3619873:6.4:0,7:37.1:13082409:6.5:0,7:37.74:19869602:6.5:0,7:38.33:24233217:6.5:0
PFE_122019C32,10:29:2019,97:38.48,1:36.93:11900287:5.59:0,1:36.97:12644366:5.59:0,1:36.6:24554579:4.75:2,3:36.55:23893614:4.75:0,3:37.28:34345742:4.75:0,U:134.06:3619873::,3:37.1:13082409:5.36:2,2:37.74:19869602:5.36:0,2:38.33:24233217:5.36:0
PFE_122019C33,10:29:2019,498:38.48,6:36.93:11900287:4.1:0,6:36.97:12644366:4.1:0,6:36.6:24554579:4.1:0,6:36.55:23893614:4.1:0,6:37.28:34345742:4.1:0,U:134.06:3619873::,6:37.1:13082409:4.1:0,6:37.74:19869602:4.1:0,6:38.33:24233217:4.1:0
PFE_122019C34,10:29:2019,762:38.48,103:36.93:11900287:3.2:0,103:36.97:12644366:2.98:1,104:36.6:24554579:2.83:50,154:36.55:23893614:2.83:0,154:37.28:34345742:3.4:1,153:134.06:3619873:3.3:25,174:37.1:13082409:3.43:7,179:37.74:19869602:3.9:23,[175:38.33:24233217:4.38:6
PFE_122019C35,10:29:2019,2790:38.48,346:36.93:11900287:2.3:0,346:36.97:12644366:2.29:4,350:36.6:24554579:1.74:125,475:36.55:23893614:1.82:2,476:37.28:34345742:2.6:33,U:134.06:3619873::,483:37.1:13082409:2.48:275,758:37.74:19869602:2.92:40,[760:38.33:24233217:3.25:16
PFE_122019C36,10:29:2019,8149:38.48,7009:36.93:11900287:1.35:145,6923:36.97:12644366:1.41:5,6922:36.6:24554579:1.19:300,6978:36.55:23893614:1.0:377,7001:37.28:34345742:1.74:375,7220:134.06:3619873:1.54:358,7415:37.1:13082409:1.44:273,7378:37.74:19869602:1.99:205,[7307:38.33:24233217:2.46:92
PFE_122019C37,10:29:2019,7091:38.48,6838:36.93:11900287:0.71:4096,8781:36.97:12644366:0.73:351,8773:36.6:24554579:0.55:1996,9820:36.55:23893614:0.49:691,9851:37.28:34345742:0.88:2386,10899:134.06:3619873:0.84:604,11628:37.1:13082409:0.79:255,11740:37.74:19869602:1.19:577,[11932:38.33:24233217:1.65:132
PFE_122019C38,10:29:2019,32042:38.48,24430:36.93:11900287:0.29:614,24228:36.97:12644366:0.3:877,24338:36.6:24554579:0.23:267,24359:36.55:23893614:0.18:2341,26477:37.28:34345742:0.39:1424,27031:134.06:3619873:0.36:675,27662:37.1:13082409:0.33:555,27770:37.74:19869602:0.6:959,[27845:38.33:24233217:0.93:888
PFE_122019C39,10:29:2019,21446:38.48,24154:36.93:11900287:0.11:65,24118:36.97:12644366:0.1:250,24170:36.6:24554579:0.07:202,24041:36.55:23893614:0.06:890,23212:37.28:34345742:0.15:9936,U:134.06:3619873::,30309:37.1:13082409:0.11:494,30297:37.74:19869602:0.21:1533,[30427:38.33:24233217:0.39:1593
PFE_122019C40,10:29:2019,8749:38.48,10132:36.93:11900287:0.04:338,10147:36.97:12644366:0.03:1345,10379:36.6:24554579:0.03:100,10399:36.55:23893614:0.02:109,10320:37.28:34345742:0.07:918,10602:134.06:3619873:0.05:301,10623:37.1:13082409:0.05:126,10632:37.74:19869602:0.06:416,[10740:38.33:24233217:0.14:550
PFE_122019C41,10:29:2019,2411:38.48,2675:36.93:11900287:0.02:0,2675:36.97:12644366:0.03:1,2675:36.6:24554579:0.03:0,2675:36.55:23893614:0.02:252,2423:37.28:34345742:0.04:13,2417:134.06:3619873:0.01:20,2429:37.1:13082409:0.01:2,2429:37.74:19869602:0.03:75,[2429:38.33:24233217:0.03:117
PFE_122019C42,10:29:2019,6097:38.48,7087:36.93:11900287:0.02:0,7087:36.97:12644366:0.02:0,7087:36.6:24554579:0.02:0,7087:36.55:23893614:0.02:3,7086:37.28:34345742:0.02:5,7086:134.06:3619873:0.02:1,7086:37.1:13082409:0.01:2,7084:37.74:19869602:0.02:315,[7084:38.33:24233217:0.02:4
