Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LYFT_112919C48.5,15:43.23:4860952:0.24:0,15:42.97:3843033:0.24:0,15:42.33:4275770:0.24:0,15:43.3:3993164:0.1:1,15:41.92:8868422:0.04:17,10:43.04:7367330:0.15:1,10:44.86:9068778:0.28:1,11:44.15:3751946:0.28:0,11:43.805:5976349:0.28:0,11:46.76:10832019:0.54:151,[141:46.46:6353382:0.26:125
LYFT_112919C49,10:43.23:4860952:0.26:0,10:42.97:3843033:0.26:0,10:42.33:4275770:0.26:0,10:43.3:3993164:0.26:0,10:41.92:8868422:0.26:0,10:43.04:7367330:0.06:50,10:44.86:9068778:0.2:15,24:44.15:3751946:0.2:0,24:43.805:5976349:0.2:0,24:46.76:10832019:0.44:278,[228:46.46:6353382:0.21:1188
LYFT_120619C38.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:3.5:1,1:43.04:7367330:3.5:0,U:44.86:9068778:.:,1:44.15:3751946:3.5:0,1:43.805:5976349:3.5:0,U:46.76:10832019:U:U,1:46.46:6353382:3.5:0
LYFT_120619C39,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:3.65:5,5:44.86:9068778:3.65:0,5:44.15:3751946:3.65:0,5:43.805:5976349:3.65:0,U:46.76:10832019:U:U,5:46.46:6353382:3.65:0
LYFT_120619C39.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:4.7:32,32:44.86:9068778:4.7:0,32:44.15:3751946:4.7:0,32:43.805:5976349:4.55:25,U:46.76:10832019:U:U,43:46.46:6353382:4.55:0
LYFT_120619C40,0:43.23:4860952:0.0:0,0:42.97:3843033:3.8:7,7:42.33:4275770:3.8:0,7:43.3:3993164:3.8:0,7:41.92:8868422:3.05:7,11:43.04:7367330:4.3:24,18:44.86:9068778:5.12:8,16:44.15:3751946:5.12:0,16:43.805:5976349:5.12:0,16:46.76:10832019:5.12:0,16:46.46:6353382:5.12:0
LYFT_120619C40.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:2.38:1,1:43.04:7367330:3.67:20,20:44.86:9068778:4.25:16,29:44.15:3751946:4.25:0,29:43.805:5976349:4.1:10,U:46.76:10832019:U:U,U:46.46:6353382:U:U
LYFT_120619C41,32:43.23:4860952:3.57:0,32:42.97:3843033:3.57:0,32:42.33:4275770:2.62:49,68:43.3:3993164:3.1:37,57:41.92:8868422:2.05:45,95:43.04:7367330:2.9:70,80:44.86:9068778:4.43:7,78:44.15:3751946:4.43:0,78:43.805:5976349:3.45:7,U:46.76:10832019:U:U,71:46.46:6353382:6.13:1
LYFT_120619C41.5,1:43.23:4860952:3.0:0,1:42.97:3843033:3.0:0,1:42.33:4275770:3.0:0,1:43.3:3993164:3.0:0,1:41.92:8868422:2.1:12,3:43.04:7367330:2.98:4,4:44.86:9068778:3.45:15,14:44.15:3751946:3.5:2,16:43.805:5976349:3.5:0,16:46.76:10832019:4.8:3,[15:46.46:6353382:4.8:0
LYFT_120619C42,13:43.23:4860952:2.7:1,12:42.97:3843033:2.45:2,11:42.33:4275770:2.45:0,11:43.3:3993164:2.11:3,13:41.92:8868422:1.8:63,40:43.04:7367330:2.46:28,52:44.86:9068778:3.65:12,42:44.15:3751946:2.99:4,40:43.805:5976349:2.84:16,42:46.76:10832019:4.64:5,[39:46.46:6353382:4.84:1
LYFT_120619C42.5,4:43.23:4860952:2.48:0,4:42.97:3843033:1.89:13,14:42.33:4275770:1.89:0,14:43.3:3993164:2.06:5,11:41.92:8868422:1.4:14,19:43.04:7367330:1.5:7,16:44.86:9068778:3.25:10,18:44.15:3751946:2.58:13,16:43.805:5976349:2.31:183,114:46.76:10832019:4.3:106,[80:46.46:6353382:4.3:0
LYFT_120619C43,18:43.23:4860952:2.19:1,19:42.97:3843033:2.19:0,19:42.33:4275770:1.6:28,40:43.3:3993164:1.7:48,40:41.92:8868422:1.22:6,43:43.04:7367330:1.71:35,54:44.86:9068778:1.82:28,56:44.15:3751946:2.29:4,53:43.805:5976349:2.24:1,52:46.76:10832019:3.65:44,[87:46.46:6353382:3.9:407
LYFT_120619C43.5,32:43.23:4860952:1.95:2,34:42.97:3843033:1.95:0,34:42.33:4275770:1.3:2,35:43.3:3993164:1.3:0,35:41.92:8868422:1.3:0,35:43.04:7367330:1.45:26,46:44.86:9068778:2.66:26,41:44.15:3751946:2.05:13,41:43.805:5976349:1.38:28,48:46.76:10832019:3.75:21,[52:46.46:6353382:3.9:7
LYFT_120619C44,51:43.23:4860952:1.8:0,51:42.97:3843033:1.35:2,53:42.33:4275770:1.13:14,66:43.3:3993164:1.36:14,70:41.92:8868422:0.82:114,114:43.04:7367330:1.19:50,124:44.86:9068778:2.23:43,133:44.15:3751946:1.69:190,289:43.805:5976349:1.27:274,184:46.76:10832019:3.4:117,[173:46.46:6353382:3.07:41
LYFT_120619C44.5,63:43.23:4860952:1.53:0,63:42.97:3843033:1.0:20,70:42.33:4275770:0.93:20,63:43.3:3993164:0.93:0,63:41.92:8868422:0.75:31,64:43.04:7367330:1.19:4,68:44.86:9068778:1.94:40,87:44.15:3751946:1.41:4,88:43.805:5976349:1.55:2,88:46.76:10832019:2.55:22,[68:46.46:6353382:3.15:27
LYFT_120619C45,108:43.23:4860952:1.21:3,110:42.97:3843033:0.97:6,109:42.33:4275770:0.87:6,105:43.3:3993164:1.0:109,207:41.92:8868422:0.59:7,213:43.04:7367330:1.0:56,223:44.86:9068778:1.62:400,299:44.15:3751946:1.21:11,303:43.805:5976349:0.68:7,300:46.76:10832019:2.67:82,[305:46.46:6353382:2.4:9
LYFT_120619C45.5,2:43.23:4860952:1.22:0,2:42.97:3843033:0.78:1,2:42.33:4275770:1.0:2,4:43.3:3993164:1.0:0,4:41.92:8868422:1.0:0,4:43.04:7367330:0.83:7,11:44.86:9068778:1.6:7,18:44.15:3751946:1.04:10,28:43.805:5976349:0.61:1,29:46.76:10832019:2.4:23,[43:46.46:6353382:2.21:2
LYFT_120619C46,43:43.23:4860952:0.99:0,43:42.97:3843033:0.73:21,63:42.33:4275770:0.61:2,64:43.3:3993164:0.68:13,74:41.92:8868422:0.41:4,74:43.04:7367330:0.68:25,77:44.86:9068778:1.15:3,80:44.15:3751946:0.95:2,81:43.805:5976349:0.59:5,82:46.76:10832019:2.13:97,[107:46.46:6353382:1.75:18
LYFT_120619C46.5,182:43.23:4860952:0.9:0,182:42.97:3843033:0.9:0,182:42.33:4275770:0.9:0,182:43.3:3993164:0.9:0,182:41.92:8868422:0.3:30,187:43.04:7367330:0.3:0,187:44.86:9068778:1.08:1,187:44.15:3751946:0.71:11,188:43.805:5976349:0.71:0,188:46.76:10832019:1.82:98,[263:46.46:6353382:1.5:20
LYFT_120619C47,51:43.23:4860952:0.6:20,69:42.97:3843033:0.52:7,76:42.33:4275770:0.41:18,93:43.3:3993164:0.37:1,93:41.92:8868422:0.26:64,139:43.04:7367330:0.51:1,140:44.86:9068778:0.81:167,155:44.15:3751946:0.58:6,160:43.805:5976349:0.31:21,163:46.76:10832019:1.5:124,[158:46.46:6353382:1.28:45
LYFT_120619C47.5,14:43.23:4860952:0.54:4,18:42.97:3843033:0.42:1,19:42.33:4275770:0.42:0,19:43.3:3993164:0.42:0,19:41.92:8868422:0.24:2,19:43.04:7367330:0.36:16,20:44.86:9068778:0.75:13,28:44.15:3751946:0.51:13,29:43.805:5976349:0.26:6,28:46.76:10832019:1.27:24,[43:46.46:6353382:1.33:6
LYFT_120619C48,21:43.23:4860952:0.58:0,21:42.97:3843033:0.27:39,59:42.33:4275770:0.27:0,59:43.3:3993164:0.22:53,57:41.92:8868422:0.22:0,57:43.04:7367330:0.29:4,57:44.86:9068778:0.7:19,61:44.15:3751946:0.41:6,61:43.805:5976349:0.41:0,61:46.76:10832019:1.1:73,[104:46.46:6353382:0.92:46
