Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
CTSH_112919P61.5,0:60.45,0:59.89,0:60.94,4.0,4:62.07,4:61.92,4:62.26,4:63.03:2663642:1.02:0,4:62.86:1788590:1.02:0,4:62.64:1533892:1.02:0,4:62.84:2724744:1.02:0,4:62.51:1730996:1.02:0,4:63.11:2557225:1.02:0,4:63.38:2533648:1.02:0,4:63.63:2812820:1.02:0,4:63.92:2107570:1.02:0,4:63.36:1808339:0.11:4,4:63.4:2296130:0.11:0,[4:63.19:3046940:0.11:0
CTSH_112919P62,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.6:11,11:62.86:1788590:0.6:0,11:62.64:1533892:0.6:0,11:62.84:2724744:0.6:0,11:62.51:1730996:0.6:0,11:63.11:2557225:0.6:0,11:63.38:2533648:0.6:0,U:63.63:2812820::,11:63.92:2107570:0.13:16,19:63.36:1808339:0.13:0,19:63.4:2296130:0.13:0,[19:63.19:3046940:0.34:2
CTSH_112919P62.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.75:8,8:62.86:1788590:0.75:0,8:62.64:1533892:0.75:0,8:62.84:2724744:0.75:0,8:62.51:1730996:0.75:0,8:63.11:2557225:0.75:0,8:63.38:2533648:0.75:0,8:63.63:2812820:0.75:0,8:63.92:2107570:0.75:0,8:63.36:1808339:0.75:0,8:63.4:2296130:0.3:1,[9:63.19:3046940:0.22:329
CTSH_112919P63,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:1.05:5,5:62.86:1788590:1.05:0,5:62.64:1533892:1.05:0,5:62.84:2724744:1.05:0,5:62.51:1730996:1.05:0,5:63.11:2557225:1.05:0,5:63.38:2533648:1.05:0,5:63.63:2812820:0.6:20,20:63.92:2107570:0.4:8,20:63.36:1808339:0.35:39,58:63.4:2296130:0.4:12,[69:63.19:3046940:0.4:0
CTSH_112919P63.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:1.05:4,4:63.63:2812820:0.8:10,14:63.92:2107570:0.55:10,24:63.36:1808339:0.55:0,24:63.4:2296130:0.6:3,[27:63.19:3046940:0.7:1
CTSH_112919P64,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_112919P64.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_112919P65,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_120619P55.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,U:63.4:2296130:U:U,0:63.19:3046940:0.0:0
CTSH_120619P56,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,U:63.4:2296130:U:U,0:63.19:3046940:0.0:0
