Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LITE_121319P70,0:66.53:1018954:5.5:5,5:66.65:1445424:5.5:0,5:67.7:1211498:5.5:0,5:67.81:1029256:5.5:0,5:67.99:1086775:5.5:0,5:68.9:1538132:5.5:0,5:68.91:968045:5.5:0,5:69.25:826590:5.5:0,5:68.17:670669:5.5:0,5:67.15:1165003:5.5:0,[5:68.19:858666:5.5:0
LITE_121319P70.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_121319P71,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_121319P71.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P42.5,190:66.53:1018954:0.05:0,190:66.65:1445424:0.05:0,190:67.7:1211498:0.05:0,190:67.81:1029256:0.05:0,190:67.99:1086775:0.05:0,190:68.9:1538132:0.05:0,190:68.91:968045:0.05:0,190:69.25:826590:0.05:0,190:68.17:670669:0.05:0,190:67.15:1165003:0.05:0,190:68.19:858666:0.05:0
LITE_122019P45,155:66.53:1018954:0.1:2,155:66.65:1445424:0.1:0,155:67.7:1211498:0.1:13,143:67.81:1029256:0.1:0,143:67.99:1086775:0.1:0,143:68.9:1538132:0.1:0,143:68.91:968045:0.1:0,143:69.25:826590:0.1:0,143:68.17:670669:0.1:0,143:67.15:1165003:0.05:1,142:68.19:858666:0.05:0
LITE_122019P47.5,143:66.53:1018954:0.12:3,140:66.65:1445424:0.12:0,140:67.7:1211498:0.12:0,140:67.81:1029256:0.12:0,140:67.99:1086775:0.12:0,140:68.9:1538132:0.04:1,140:68.91:968045:0.04:0,140:69.25:826590:0.04:0,140:68.17:670669:0.04:0,140:67.15:1165003:0.01:1,140:68.19:858666:0.01:0
LITE_122019P50,252:66.53:1018954:0.27:0,252:66.65:1445424:0.27:0,252:67.7:1211498:0.27:0,252:67.81:1029256:0.27:0,252:67.99:1086775:0.13:1,252:68.9:1538132:0.1:10,252:68.91:968045:0.1:0,252:69.25:826590:0.1:0,252:68.17:670669:0.1:0,252:67.15:1165003:0.1:0,252:68.19:858666:0.05:4
LITE_122019P52.5,178:66.53:1018954:0.5:0,178:66.65:1445424:0.5:0,178:67.7:1211498:0.5:0,178:67.81:1029256:0.5:0,178:67.99:1086775:0.5:0,178:68.9:1538132:0.5:0,178:68.91:968045:0.5:0,178:69.25:826590:0.5:0,U:68.17:670669:U:U,178:67.15:1165003:0.5:0,178:68.19:858666:0.5:0
LITE_122019P55,925:66.53:1018954:0.55:102,985:66.65:1445424:0.5:4,981:67.7:1211498:0.5:0,981:67.81:1029256:0.5:0,981:67.99:1086775:0.5:0,981:68.9:1538132:0.27:1,981:68.91:968045:0.27:0,981:69.25:826590:0.27:0,981:68.17:670669:0.2:40,1001:67.15:1165003:0.25:1,1000:68.19:858666:0.25:0
LITE_122019P57.5,108:66.53:1018954:0.95:0,108:66.65:1445424:0.61:2,109:67.7:1211498:0.61:0,109:67.81:1029256:0.5:2,109:67.99:1086775:0.45:3,110:68.9:1538132:0.45:0,U:68.91:968045::,:69.25:826590:U:U,100:68.17:670669:0.37:0,100:67.15:1165003:0.37:0,100:68.19:858666:0.37:0
LITE_122019P60,1912:66.53:1018954:1.35:0,1912:66.65:1445424:1.75:4,1916:67.7:1211498:0.85:78,1930:67.81:1029256:0.85:0,1930:67.99:1086775:0.75:893,1429:68.9:1538132:0.65:311,U:68.91:968045::,989:69.25:826590:0.7:0,989:68.17:670669:0.65:55,1039:67.15:1165003:0.62:20,1059:68.19:858666:0.5:7
LITE_122019P62.5,94:66.53:1018954:2.05:12,106:66.65:1445424:2.0:2,106:67.7:1211498:1.3:11,98:67.81:1029256:1.3:0,98:67.99:1086775:1.18:3,101:68.9:1538132:0.98:7,U:68.91:968045::,:69.25:826590:U:U,U:68.17:670669:U:U,105:67.15:1165003:1.0:0,105:68.19:858666:1.0:0
LITE_122019P65,108:66.53:1018954:3.0:15,122:66.65:1445424:2.44:48,156:67.7:1211498:2.05:171,201:67.81:1029256:2.05:7,206:67.99:1086775:1.8:4,206:68.9:1538132:1.57:10,213:68.91:968045:1.57:0,213:69.25:826590:1.57:0,U:68.17:670669:U:U,213:67.15:1165003:1.65:2,[214:68.19:858666:1.65:0
LITE_122019P67.5,58:66.53:1018954:4.6:0,58:66.65:1445424:4.3:20,66:67.7:1211498:3.1:37,97:67.81:1029256:3.2:1,97:67.99:1086775:3.2:0,97:68.9:1538132:2.35:28,115:68.91:968045:2.25:140,:69.25:826590:U:U,187:68.17:670669:2.1:0,187:67.15:1165003:2.8:36,[198:68.19:858666:2.25:2
LITE_122019P70,3:66.53:1018954:15.6:0,3:66.65:1445424:15.6:0,3:67.7:1211498:4.6:11,14:67.81:1029256:4.5:12,26:67.99:1086775:4.08:26,39:68.9:1538132:4.08:0,39:68.91:968045:4.08:0,39:69.25:826590:4.08:0,39:68.17:670669:4.08:0,39:67.15:1165003:4.08:0,[39:68.19:858666:4.08:0
LITE_122019P72.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,7:69.25:826590:4.9:0,7:68.17:670669:4.9:0,7:67.15:1165003:4.9:0,[7:68.19:858666:4.9:0
LITE_122019P75,10:66.53:1018954:21.4:0,10:66.65:1445424:21.4:0,10:67.7:1211498:21.4:0,10:67.81:1029256:21.4:0,10:67.99:1086775:21.4:0,10:68.9:1538132:21.4:0,U:68.91:968045::,10:69.25:826590:21.4:0,10:68.17:670669:21.4:0,10:67.15:1165003:10.0:0,10:68.19:858666:10.0:0
LITE_122019P80,0:66.53:1018954:24.4:0,0:66.65:1445424:24.4:0,0:67.7:1211498:24.4:0,0:67.81:1029256:24.4:0,0:67.99:1086775:24.4:0,0:68.9:1538132:24.4:0,U:68.91:968045::,:69.25:826590:U:U,U:68.17:670669:U:U,0:67.15:1165003:24.4:0,0:68.19:858666:24.4:0
LITE_122019P85,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122019P90,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122719P62,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122719P62.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122719P63,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122719P63.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P64,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:1.7:4,4:68.9:1538132:1.7:0,4:68.91:968045:1.7:0,:69.25:826590:U:U,U:68.17:670669:U:U,4:67.15:1165003:1.7:0,[4:68.19:858666:1.42:3
LITE_122719P64.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:1.78:15,[15:68.19:858666:1.78:0
LITE_122719P65,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P65.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P66,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P66.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P67,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P67.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:2.9:2,2:68.9:1538132:2.9:0,U:68.91:968045::,2:69.25:826590:2.9:0,2:68.17:670669:2.9:0,2:67.15:1165003:3.0:25,[27:68.19:858666:3.0:0
LITE_122719P68,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:3.6:61,55:67.99:1086775:3.6:0,55:68.9:1538132:3.6:0,U:68.91:968045::,55:69.25:826590:3.6:0,55:68.17:670669:3.0:15,50:67.15:1165003:3.0:0,[50:68.19:858666:3.0:0
LITE_122719P68.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P69,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P69.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,:69.25:826590:U:U,U:68.17:670669:0.0:0:68.17:670669:.:U,30:67.15:1165003:3.2:0,[30:68.19:858666:3.2:0
LITE_122719P70,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P70.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P71,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P72,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_112219P72,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_112219P72.5,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_112919P72,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_112919P72.5,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_120619P72,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_120619P72.5,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:5.6:52,52:67.99:1086775:5.6:0,52:68.9:1538132:5.6:0,52:68.91:968045:5.6:0,52:69.25:826590:5.6:0,U:68.17:670669:U:U,52:67.15:1165003:5.6:0,[52:68.19:858666:5.6:0
LITE_121319P72,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045::,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_121319P72.5,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P72.5,U,U,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_011720P100,U,U,U,U,0:67.99:1086775:36.6:0,0:68.9:1538132:36.6:0,0:68.91:968045:36.6:0,0:69.25:826590:36.6:0,0:68.17:670669:36.6:0,0:67.15:1165003:36.6:0,[0:68.19:858666:36.6:0
LITE_011720P105,U,U,U,U,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_011720P45,U,U,U,U,456:67.99:1086775:0.35:0,456:68.9:1538132:0.35:0,U:68.91:968045:.6:,456:69.25:826590:0.1:2,454:68.17:670669:0.1:0,454:67.15:1165003:0.1:0,[454:68.19:858666:0.1:0
LITE_011720P47.5,U,U,U,U,118:67.99:1086775:0.3:0,118:68.9:1538132:0.3:0,118:68.91:968045:0.3:0,118:69.25:826590:0.15:8,121:68.17:670669:0.15:0,121:67.15:1165003:0.15:0,[121:68.19:858666:0.2:1
LITE_011720P50,U,U,U,U,245:67.99:1086775:0.45:0,245:68.9:1538132:0.45:0,U:68.91:968045::,245:69.25:826590:0.2:1,U:68.17:670669:U:U,244:67.15:1165003:0.25:1,[243:68.19:858666:0.25:0
LITE_011720P52.5,U,U,U,U,319:67.99:1086775:0.6:0,319:68.9:1538132:0.4:2,317:68.91:968045:0.4:0,317:69.25:826590:0.4:0,317:68.17:670669:0.4:0,317:67.15:1165003:0.4:2,[317:68.19:858666:0.35:13
LITE_011720P55,U,U,U,U,268:67.99:1086775:0.67:1,268:68.9:1538132:0.67:0,268:68.91:968045:0.67:0,268:69.25:826590:0.67:0,U:68.17:670669:U:U,268:67.15:1165003:0.67:0,[268:68.19:858666:0.53:5
LITE_011720P57.5,U,U,U,U,945:67.99:1086775:1.1:3,948:68.9:1538132:1.1:0,948:68.91:968045:0.85:1,948:69.25:826590:0.8:2,948:68.17:670669:1.1:1,948:67.15:1165003:1.05:7,[951:68.19:858666:1.05:0
LITE_011720P60,U,U,U,U,175:67.99:1086775:1.5:1,176:68.9:1538132:1.5:0,176:68.91:968045:1.3:10,176:69.25:826590:1.25:5,U:68.17:670669:U:U,176:67.15:1165003:1.46:0,[176:68.19:858666:1.46:0
LITE_011720P62.5,U,U,U,U,144:67.99:1086775:2.3:0,144:68.9:1538132:2.3:0,U:68.91:968045::,144:69.25:826590:1.75:46,190:68.17:670669:1.85:416,606:67.15:1165003:1.85:0,[606:68.19:858666:2.0:10
LITE_011720P65,U,U,U,U,135:67.99:1086775:3.0:10,132:68.9:1538132:3.0:0,U:68.91:968045::,134:69.25:826590:2.72:0,134:68.17:670669:2.72:0,134:67.15:1165003:2.6:1,[133:68.19:858666:2.48:35
LITE_011720P67.5,U,U,U,U,82:67.99:1086775:4.1:16,94:68.9:1538132:4.0:4,98:68.91:968045:4.0:0,98:69.25:826590:3.3:2,96:68.17:670669:4.2:1,97:67.15:1165003:4.2:0,[97:68.19:858666:3.5:1
LITE_011720P70,U,U,U,U,121:67.99:1086775:6.0:0,121:68.9:1538132:6.0:0,121:68.91:968045:6.0:0,121:69.25:826590:4.6:2,123:68.17:670669:4.5:50,173:67.15:1165003:5.3:2,[171:68.19:858666:5.3:0
LITE_011720P72.5,U,U,U,U,15:67.99:1086775:6.8:4,19:68.9:1538132:6.8:0,19:68.91:968045:6.8:0,19:69.25:826590:6.8:0,U:68.17:670669:U:U,19:67.15:1165003:6.9:2,[21:68.19:858666:6.9:0
LITE_011720P75,U,U,U,U,12:67.99:1086775:11.7:0,12:68.9:1538132:8.4:2,14:68.91:968045:8.4:0,14:69.25:826590:8.4:0,14:68.17:670669:8.4:0,14:67.15:1165003:8.3:2,[15:68.19:858666:8.3:2
LITE_011720P77.5,U,U,U,U,2:67.99:1086775:22.7:0,2:68.9:1538132:10.1:2,4:68.91:968045:10.1:0,4:69.25:826590:10.1:0,U:68.17:670669:U:U,4:67.15:1165003:10.1:0,[4:68.19:858666:10.1:0
LITE_011720P80,U,U,U,U,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_011720P85,U,U,U,U,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_011720P90,U,U,U,U,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_011720P95,U,U,U,U,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P73.5,U,U,U,U,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_112219P73,U,U,U,U,U,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,:69.25:826590:U:U,U:68.17:670669:U:U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_112219P73.5,U,U,U,U,U,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_112919P73,U,U,U,U,U,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_112919P73.5,U,U,U,U,U,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_120619P73,U,U,U,U,U,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_120619P73.5,U,U,U,U,U,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_121319P73,U,U,U,U,U,0:68.9:1538132:0.0:0,U:68.91:968045::,:69.25:826590:U:U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_121319P73.5,U,U,U,U,U,0:68.9:1538132:0.0:0,U:68.91:968045::,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122719P74,U,U,U,U,U,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122719P74.5,U,U,U,U,U,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_010320P69.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P70.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P65.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P72,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P71.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P69.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P68,U,U,U,U,U,U,U,U,U,3:67.15:1165003:2.3:0,[3:68.19:858666:2.3:0
LITE_122019P69,U,U,U,U,U,U,U,U,U,3:67.15:1165003:3.2:0,[3:68.19:858666:3.2:0
LITE_122019P66.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P67,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320P70,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320P72,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320P66.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320P64,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P68.5,U,U,U,U,U,U,U,U,U,10:67.15:1165003:2.75:0,[10:68.19:858666:2.75:0
LITE_122019P64,U,U,U,U,U,U,U,U,U,12:67.15:1165003:1.54:0,[12:68.19:858666:1.54:0
LITE_122019P71,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019P66,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320P63,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122019P63,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122019P64.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320P63.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320P65,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320P65.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
